unit;airpol;airemsect;geo\time;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994;1993;1992;1991;1990;1989;1988;1987;1986;1985
MIO_T;GHG;CRF1-6X4_MEMONIA;EU28_IS_K;4423.81025;4606.22312;4696.24354;4763.86098;4915.89886;4808.86935;5183.20371;5291.95368;5345.91717;5350.37562;5383.31075;5378.98675;5287.8136;5334.29182;5285.20919;5270.92972;5375.15836;5415.23621;5510.49058;5399.01731;5343.2297;5364.69518;5459.31691;5633.2369;5733.28386;;;;;
MIO_T;GHG;CRF1-6X4_MEMONIA;FI;60.97422;65.17068;64.23325;69.92864;77.5096;69.16537;73.03435;80.77306;82.0691;70.73327;82.59943;86.2102;78.69164;76.27566;70.93241;72.86376;73.41447;77.04897;78.41889;72.55284;76.02624;70.47387;68.27028;69.78434;72.09771;;;;;
MIO_T;GHG;CRF1-6X4_MEMONIA;FR;474.44722;501.84151;503.80809;502.68716;529.63525;521.57539;543.59345;550.20323;558.37396;569.17565;565.86972;567.53207;560.8264;566.88668;567.06917;570.52763;582.24883;565.19744;571.50472;555.94645;547.92497;548.45982;570.8236;580.57711;554.848;;;;;
MIO_T;GHG;CRF1-6X4_MEMONIA;HR;23.2686;24.13835;25.06585;27.0861;27.57673;28.1804;30.14453;31.25049;29.82064;29.5444;29.08732;28.96577;27.60935;26.59592;25.37484;25.76512;24.71521;24.36285;23.10692;22.5422;21.97772;22.84124;22.61058;24.50331;31.70301;;;;;
MIO_T;GHG;CRF1-6X4_MEMONIA;HU;57.74073;58.04461;60.60987;64.5048;66.21758;65.7798;72.15538;73.92173;75.68009;76.72397;76.81083;77.79187;74.76516;76.32727;74.24683;77.22804;76.6422;77.09592;78.58533;76.24183;77.58337;78.50437;77.71497;87.68267;94.61854;102.15241;105.28969;109.85536;109.30369;111.08725
MIO_T;GHG;CRF1-6X4_MEMONIA;IE;60.44015;60.51212;60.38173;60.22495;64.57295;65.04963;71.24003;72.07832;72.62442;72.84797;71.03105;71.8352;71.64331;73.52556;71.07999;68.63724;67.2498;64.72288;62.98639;60.95364;59.56675;58.43599;57.72039;57.87307;57.16839;;;;;
MIO_T;GHG;CRF1-6X4_MEMONIA;IS;5.1556;5.03249;4.99146;4.94111;5.10668;5.18882;5.5671;5.22509;4.9527;4.31829;4.31918;4.25077;4.24598;4.25961;4.3695;4.34332;4.09207;3.90225;3.74302;3.62457;3.54146;3.58772;3.5451;3.68488;3.85267;;;;;
MIO_T;GHG;CRF1-6X4_MEMONIA;IT;428.04957;448.17701;478.10435;504.58651;517.9347;507.93169;559.61303;571.64404;578.95909;588.0827;589.41156;586.72041;569.26541;569.68561;562.57055;556.95913;550.60245;538.99932;532.96131;539.17188;510.96547;518.73816;524.96497;528.52036;526.11823;;;;;
MIO_T;GHG;CRF1-6X4_MEMONIA;LI;0.20629;0.23564;0.22892;0.21905;0.23162;0.24628;0.26071;0.24057;0.26963;0.26596;0.26488;0.2644;0.25417;0.2478;0.24835;0.25756;0.2605;0.24951;0.237;0.23448;0.23077;0.24424;0.23713;0.23694;0.22946;;;;;
MIO_T;GHG;CRF1-6X4_MEMONIA;LT;19.37501;19.46923;20.73218;20.8157;20.30951;19.42721;23.95141;24.86567;22.78256;22.44778;21.32116;20.54718;20.22671;19.83665;18.80966;20.48222;23.14509;22.29583;22.80204;21.74507;22.5735;23.86762;29.6833;49.6383;47.6115;;;;;
MIO_T;GHG;CRF1-6X4_MEMONIA;LU;12.02495;12.36291;12.92169;13.33767;13.54825;12.94783;13.52363;13.65986;14.15096;14.38339;14.12628;12.57698;12.16853;11.31761;10.73396;9.97542;9.48765;10.23682;10.79619;10.6742;12.99295;13.71612;13.60409;13.84209;13.27799;;;;;
MIO_T;GHG;CRF1-6X4_MEMONIA;LV;11.68976;11.79226;11.85954;11.96339;12.72179;11.53163;12.23796;12.6121;12.10204;11.56098;11.31579;11.29385;11.09538;11.12012;10.51574;11.0942;11.87926;12.39662;12.94994;12.87769;14.28844;16.19291;19.60881;24.57121;26.47945;;;;;
MIO_T;GHG;CRF1-6X4_MEMONIA;MT;3.31654;3.26861;3.62384;3.52579;3.40462;3.34598;3.45871;3.4547;3.35164;3.24737;3.05588;3.1493;2.94305;3.05592;2.97162;2.93969;2.85846;2.8705;2.84641;2.83196;2.79355;2.67426;2.57933;2.3763;2.19815;;;;;
MIO_T;GHG;CRF1-6X4_MEMONIA;NL;197.76422;205.34656;205.36706;210.51617;223.81686;212.23972;218.81517;219.31502;220.30986;225.20218;229.76952;227.91083;227.98804;229.53331;229.87788;231.86895;244.64259;244.03597;250.84452;239.37443;241.62161;237.6061;235.77535;234.24064;226.09528;;;;;
MIO_T;GHG;CRF1-6X4_MEMONIA;NO;;55.23592;55.25553;55.545;56.59436;53.83365;56.60333;58.18311;56.2752;56.29565;57.10729;56.44555;55.81423;56.96431;55.80569;56.47244;55.36356;55.16583;55.15636;52.08865;52.39976;50.52271;48.50173;50.24644;52.64833;;;;;
MIO_T;GHG;CRF1-6X4_MEMONIA;PL;381.74536;394.61452;398.50157;404.67628;405.04131;386.32406;404.67137;412.49971;412.73967;398.3084;398.40078;393.87815;380.39733;390.69732;393.05338;404.76221;416.43972;449.65931;459.37747;446.03582;443.92629;449.0499;448.4154;463.07935;473.62215;560.44472;580.88528;;;
MIO_T;GHG;CRF1-6X4_MEMONIA;PT;67.39375;67.57435;69.59083;71.42769;72.86664;77.44787;80.81772;83.03532;85.43204;90.43966;87.89932;84.77354;89.78277;85.70687;85.79984;86.96369;78.67135;73.57616;70.42237;72.82181;68.12141;66.97887;68.41001;63.94392;61.96734;;;;;
MIO_T;GHG;CRF1-6X4_MEMONIA;RO;112.12979;112.33035;122.95158;124.60576;119.55079;125.90781;143.91205;148.99176;151.81372;149.63092;152.26164;153.58804;148.26709;149.55797;142.74957;137.1252;155.55318;175.81922;187.6615;185.52462;178.55239;182.73996;191.64662;208.88595;255.61715;305.51294;;;;
MIO_T;GHG;CRF1-6X4_MEMONIA;SE;56.68059;58.20839;59.77158;63.28751;67.1318;61.16416;65.60773;67.59039;68.94895;68.92284;71.37925;72.19093;71.7959;71.09041;70.82344;72.08868;74.78387;74.35567;79.07131;75.48724;75.60163;73.05536;72.44184;73.14564;73.27124;;;;;
MIO_T;GHG;CRF1-6X4_MEMONIA;SI;16.65562;18.38732;19.10238;19.69617;19.69245;19.67377;21.62824;20.92603;20.76538;20.58416;20.2552;19.95411;20.23948;20.08791;19.1944;18.95192;19.56969;19.84964;19.49262;18.81768;18.05741;17.65294;17.44328;17.33252;18.6649;19.43472;19.56337;19.89255;20.45203;
MIO_T;GHG;CRF1-6X4_MEMONIA;SK;40.77979;42.97056;43.3617;45.80365;46.67932;45.76676;50.35242;49.64946;51.44419;51.49868;51.46433;50.72428;50.26846;52.25387;49.84343;51.83434;53.13416;54.55771;54.88741;54.59498;53.22627;55.88216;59.43176;64.90929;74.5678;;;;;
MIO_T;GHG;CRF1-6X4_MEMONIA;TR;477.55722;447.55404;455.20203;422.69543;401.19084;387.81286;398.13481;407.15493;374.36062;348.58986;319.89561;306.48009;289.76576;280.39084;298.42309;272.88435;273.29186;271.32262;257.66831;239.85387;225.51423;231.6148;221.60804;214.85018;208.32982;;;;;
MIO_T;GHG;CRF1-6X4_MEMONIA;UK;556.65152;598.93451;611.60612;595.40203;642.06068;628.45854;688.62624;709.26133;721.93443;727.26629;732.89776;734.15557;726.25615;746.87498;744.02192;739.81141;768.15423;768.34257;791.79232;768.98731;773.699;783.87358;802.49703;821.3089;812.15266;;;;;
MIO_T;GHG;CRF1-6XMEMO;AT;70.77419;74.8411;73.54579;75.69307;78.42103;75.11034;81.82046;80.73697;83.9012;81.4324;81.90706;86.49753;71.14263;64.5354;63.51166;59.92244;63.71239;62.54699;71.45493;65.70262;63.68468;63.08744;63.39049;65.14867;65.99186;;;;;
MIO_T;GHG;CRF1-6XMEMO;BE;109.847;115.36431;114.69606;118.99073;129.28266;121.93737;134.91808;132.39467;136.7657;141.78911;145.92065;144.3078;143.95432;145.81592;147.47412;146.00876;152.26031;146.99597;156.00264;151.90154;149.58558;145.09899;145.99073;146.72362;143.67927;;;;;
MIO_T;GHG;CRF1-6XMEMO;BG;45.9335;44.83766;50.41382;55.50291;50.57018;48.0435;57.00929;57.84059;54.13588;53.37613;52.94207;54.31527;49.42091;52.2585;48.13388;48.27049;55.00103;59.07798;62.49371;60.18167;58.84376;63.15602;64.27464;68.06297;89.14211;97.2696;99.30311;;;
MIO_T;GHG;CRF1-6XMEMO;CH;47.65585;50.69127;49.6249;48.5971;52.26593;50.29721;52.19922;51.45132;54.2114;52.50303;51.42315;51.55586;49.97053;53.27838;57.22341;51.07127;51.15494;48.24273;47.72784;48.46889;49.10808;48.28955;51.19383;51.21061;52.43004;;;;;
MIO_T;GHG;CRF1-6XMEMO;CY;7.74285;7.31064;8.06911;8.59636;8.88058;9.17815;9.40951;9.28376;8.8846;8.62514;8.49974;8.26636;7.87002;7.66187;7.77977;7.4431;7.21818;6.86975;6.7429;6.44918;6.50484;6.25943;5.94316;5.51565;5.02454;;;;;
MIO_T;GHG;CRF1-6XMEMO;CZ;115.85802;120.47344;123.77248;127.97872;130.50988;127.65958;137.12431;144.92936;141.86819;137.85355;140.39908;140.18627;135.30439;138.4007;139.20462;130.62479;139.84713;145.67988;148.66811;146.86174;146.90652;152.4429;159.90235;166.97607;188.87677;;;;;
MIO_T;GHG;CRF1-6XMEMO;DE;885.22552;929.20254;910.2262;904.48466;923.04862;886.68187;953.41229;958.31291;984.7331;977.80547;1005.92077;1025.42481;1030.56256;1017.31381;1003.11153;1007.48509;1041.84177;1067.7208;1103.27888;1085.46305;1089.32151;1111.34646;1120.18495;1170.98212;1214.82211;;;;;
MIO_T;GHG;CRF1-6XMEMO;DK;52.32791;57.46268;54.61602;57.09727;64.56035;65.66495;64.59338;72.75524;80.89473;72.08726;76.29398;82.5238;79.03639;77.78315;74.97165;80.73209;81.50622;86.34383;94.22101;82.59412;86.33154;80.80287;82.08547;85.81156;75.69316;;;;;
MIO_T;GHG;CRF1-6XMEMO;EE;20.48246;21.02849;17.50656;17.14112;14.57228;9.75377;11.75084;13.16435;11.05398;12.99322;15.89256;18.71025;20.17866;21.74392;18.01728;13.22097;11.03118;11.48765;11.2565;10.2993;12.58951;11.64999;18.86268;28.59442;31.83895;;;;;
MIO_T;GHG;CRF1-6XMEMO;EL;98.16664;101.52082;108.94496;112.38031;115.47258;121.56537;128.17996;133.48965;128.98004;132.96816;129.60683;129.18889;125.40101;126.01873;125.80284;121.95437;122.58811;117.02698;111.34656;107.92363;105.91557;102.82467;103.6716;102.40104;102.54833;;;;;
MIO_T;GHG;CRF1-6XMEMO;ES;297.42562;295.3382;325.60923;328.30378;327.4508;339.09671;376.4899;407.07771;392.926;404.20725;390.13517;373.71434;365.15261;347.28938;350.45622;336.11821;312.83254;303.83722;291.31895;299.96644;285.7322;271.52398;281.50844;269.92593;260.56768;;;;;
MIO_T;GHG;CRF1-6XMEMO;EU15;3196.42126;3359.39483;3425.25467;3461.69589;3616.17033;3522.68439;3812.54909;3928.98193;3966.43407;4020.26816;4054.99086;4089.5191;4013.54178;4004.71581;3996.35534;3972.42792;4052.81442;4034.1222;4101.0055;4042.19756;4008.71989;4017.77057;4074.40821;4145.02851;4146.62215;;;;;
MIO_T;GHG;CRF1-6XMEMO;EU28;3970.03164;4142.06843;4237.55455;4299.05106;4453.44915;4331.08439;4690.02724;4836.7608;4857.50427;4888.71177;4927.14503;4967.64311;4867.16013;4876.17663;4845.60436;4810.16141;4936.85766;5001.28696;5098.02537;5025.22711;4992.67695;5029.51822;5133.42805;5279.55315;5403.84296;;;;;
MIO_T;GHG;CRF1-6XMEMO;EU28_IS_K;3989.86512;4161.44039;4256.90566;4318.48781;4473.16166;4351.01128;4710.29898;4856.73569;4876.94799;4907.40865;4945.72669;4986.07842;4885.73411;4894.63239;4864.27421;4828.95133;4955.56189;5019.62292;5116.12035;5043.13969;5010.49784;5047.40096;5151.27777;5297.49001;5421.96618;;;;;
MIO_T;GHG;CRF1-6XMEMO;FI;38.2486;42.86161;34.01021;41.28222;48.68705;28.07206;44.40067;51.11167;44.91729;39.98372;52.85219;58.07302;51.13922;49.20608;45.52128;49.44277;52.99558;54.94971;53.1144;56.33944;58.87025;46.34474;44.83118;40.12999;55.04883;;;;;
MIO_T;GHG;CRF1-6XMEMO;FR;407.30495;431.93314;434.83254;441.44691;474.74434;461.75813;475.21986;481.00768;489.8316;505.58474;503.2796;506.23173;504.20558;513.11807;519.8137;514.36772;529.20645;516.80857;524.14891;512.67235;506.7109;505.78056;533.91537;542.46081;515.5198;;;;;
MIO_T;GHG;CRF1-6XMEMO;HR;16.38376;17.30052;18.56101;20.50777;20.12171;20.59082;22.51871;23.8153;22.01573;21.55595;21.34251;21.06282;19.24416;18.34063;17.03809;16.90229;16.05257;15.75888;13.99962;13.16612;13.09258;14.01675;14.40408;16.5341;24.5568;;;;;
MIO_T;GHG;CRF1-6XMEMO;HU;52.63156;54.45565;56.03197;60.47603;61.81332;61.75341;66.58212;69.95341;72.05768;70.85453;73.4342;73.57195;73.02081;73.89894;73.34145;75.63923;72.87574;74.61503;76.39069;70.35952;71.38546;73.29463;74.85478;85.50137;91.70119;99.74549;101.83948;106.62884;106.52872;110.61258
MIO_T;GHG;CRF1-6XMEMO;IE;63.41053;63.41991;63.52636;62.8215;67.4955;66.34696;72.65295;74.26708;76.28418;76.0185;74.77277;77.3602;76.85367;78.8174;75.65834;72.99736;71.75878;69.01825;68.78269;66.92471;64.60574;63.00785;63.21835;62.97145;62.31027;;;;;
MIO_T;GHG;CRF1-6XMEMO;IS;16.46574;16.40658;16.41721;16.36787;16.58704;16.75509;17.01322;16.52166;16.19369;15.55011;15.57239;15.54456;15.55125;15.48605;15.51206;15.49162;15.24276;15.0823;14.93586;14.84865;14.81032;14.87457;14.83289;14.96432;15.12921;;;;;
MIO_T;GHG;CRF1-6XMEMO;IT;391.97223;408.06256;450.87029;469.42545;474.06545;469.46939;521.22058;552.03438;536.64011;547.3183;550.18686;553.10028;529.99243;534.77073;535.48903;527.59838;530.31061;516.72944;501.42509;508.72006;488.78024;509.77354;502.01863;503.29017;515.85078;;;;;
MIO_T;GHG;CRF1-6XMEMO;LI;0.21665;0.24629;0.23955;0.22976;0.24564;0.26007;0.26931;0.24891;0.27771;0.27536;0.27458;0.27449;0.26374;0.25707;0.25624;0.26567;0.26862;0.25785;0.24466;0.24157;0.23858;0.25167;0.24409;0.24396;0.23361;;;;;
MIO_T;GHG;CRF1-6XMEMO;LT;11.02995;9.65431;11.97109;9.83854;9.30263;8.6852;14.64122;20.11991;17.0993;17.40328;14.58912;11.0009;16.00116;7.77941;9.7912;13.71879;16.02282;23.35209;25.52662;18.98221;18.29171;18.82266;25.72091;45.43219;43.63892;;;;;
MIO_T;GHG;CRF1-6XMEMO;LU;10.31014;10.66868;11.40896;11.81647;12.06822;11.1805;11.67685;11.83612;12.34162;12.40677;12.12585;10.68749;10.29077;9.53128;9.04078;8.2668;7.99501;8.79;9.5569;9.52599;12.01674;12.65998;12.63849;13.19154;12.92308;;;;;
MIO_T;GHG;CRF1-6XMEMO;LV;15.57352;12.6233;12.15261;12.96706;13.93631;10.57728;7.51132;8.31344;7.18255;7.65148;7.08966;5.60957;4.97387;3.52868;3.7383;7.14943;4.60863;4.24203;3.12577;3.76125;4.14837;6.86572;9.50884;15.58793;17.8348;;;;;
MIO_T;GHG;CRF1-6XMEMO;MT;2.97981;2.95109;3.32159;3.20884;3.09598;3.07117;3.17949;3.17407;3.08796;2.99648;2.84285;2.89042;2.6848;2.76648;2.62316;2.6076;2.5215;2.52741;2.51559;2.49804;2.48104;2.42006;2.33129;2.18651;1.99768;;;;;
MIO_T;GHG;CRF1-6XMEMO;NL;193.21349;201.13574;201.32287;205.91451;219.53017;208.03815;213.54952;214.28343;215.33531;220.37476;225.31861;224.44884;224.18077;226.13431;226.12121;228.15608;241.57691;241.42105;248.95079;238.03455;241.44491;237.73531;236.34061;235.58965;227.5972;;;;;
MIO_T;GHG;CRF1-6XMEMO;NO;;27.58247;28.41607;27.52208;29.89672;24.27036;29.08493;31.16833;29.26274;30.65714;29.52306;28.49231;28.79431;30.56292;31.32173;34.1842;35.73967;38.3441;38.42288;37.82332;37.4287;37.32081;34.49311;36.96399;41.47108;;;;;
MIO_T;GHG;CRF1-6XMEMO;PL;347.53419;352.23242;358.20324;363.98159;370.99074;350.91886;365.11237;372.49494;368.31369;348.8986;348.84291;356.95241;346.08832;365.50279;358.86093;356.14678;373.93765;413.41753;423.90028;429.92916;439.36772;445.33361;452.07901;444.94594;447.26579;538.10671;563.87621;;;
MIO_T;GHG;CRF1-6XMEMO;PT;54.09623;56.26602;57.74797;57.17293;58.82743;61.01891;64.04528;67.8011;73.89558;88.49642;77.58675;84.29491;78.97146;74.31384;77.79412;76.27949;69.83588;62.48944;60.3661;66.63345;61.62905;61.19211;63.70432;64.15282;62.23523;;;;;
MIO_T;GHG;CRF1-6XMEMO;RO;93.249;93.60431;104.61137;105.35864;100.55905;107.08523;125.29714;130.32244;130.83992;129.12811;132.80351;133.32719;127.37154;125.50891;119.49881;113.1473;130.21349;152.49696;164.87267;161.39636;153.67472;159.07822;169.26229;187.1359;235.43782;288.32418;-8.07231;-8.45007;-7.87017;-6.91274
MIO_T;GHG;CRF1-6XMEMO;SE;9.3155;13.6908;13.07826;21.10398;20.11883;18.60545;23.77424;24.99094;28.92189;33.21812;33.84411;33.46911;29.47072;26.09273;30.73259;33.23546;33.49837;35.21467;37.70577;41.09382;39.60173;41.11541;35.69911;36.25918;34.9454;;;;;
MIO_T;GHG;CRF1-6XMEMO;SI;9.67591;11.41893;12.06953;12.54256;12.39567;12.29074;14.13562;12.96022;11.59407;11.35632;11.00904;10.78151;10.69933;10.7256;11.14198;11.07476;11.80107;12.25723;11.93712;13.87966;13.24665;13.02324;12.9302;12.92787;14.39264;14.88511;14.9292;15.20497;15.76967;
MIO_T;GHG;CRF1-6XMEMO;SK;34.53585;34.78284;35.61549;39.25504;40.53051;38.79229;43.2062;41.40707;42.93664;45.75083;42.46692;41.44911;40.76039;43.34439;40.07956;41.78794;42.91225;45.38232;45.59028;45.26535;43.42419;45.38442;48.94563;55.12372;65.51279;;;;;
MIO_T;GHG;CRF1-6XMEMO;TR;407.67012;380.39845;396.8819;366.52143;348.08905;337.166;350.98694;357.94073;324.64385;301.4673;274.86987;260.69208;249.81982;238.38553;260.59601;237.50676;237.14373;238.76894;225.9706;208.87182;191.59982;199.41974;196.54348;182.30026;177.54412;;;;;
MIO_T;GHG;CRF1-6XMEMO;UK;514.78271;557.62673;570.81894;553.7621;602.39731;588.13823;646.59507;666.88238;680.06572;686.57718;695.23965;700.19634;693.18766;713.975;710.85627;709.8629;740.8955;744.22928;769.33189;748.70179;754.48925;765.47668;785.21046;805.98996;796.88915;;;;;
MIO_T;GHG;CRF1A;AT;50.92767;54.71638;54.7375;56.91888;59.31171;56.23612;59.75078;60.16405;63.50413;66.85389;66.38658;66.10527;60.2747;59.02937;54.81608;55.26723;56.50898;56.72546;58.25292;53.98336;51.4954;51.73783;51.4145;56.03418;52.21544;;;;;
MIO_T;GHG;CRF1A;BE;81.6666;87.15257;86.98427;89.13771;98.36137;93.6775;100.86336;98.5703;101.54101;104.36702;106.88496;106.45997;105.16943;105.2103;104.73356;103.87721;109.23746;104.84821;110.64206;106.31607;106.06261;104.395;104.53019;106.01747;102.08768;;;;;
MIO_T;GHG;CRF1A;BG;42.1;39.68869;45.23638;49.92503;45.08177;43.18049;48.79538;49.43252;45.89521;44.72324;44.02165;45.18413;41.47606;43.61424;39.82274;41.42329;47.15438;47.70782;50.13624;49.48492;49.48778;52.56969;52.24564;54.37458;71.66109;78.81542;79.26477;;;
MIO_T;GHG;CRF1A;CH;37.23675;41.23877;40.28121;38.86594;42.91344;41.55381;42.65377;41.29103;43.31442;43.68741;43.19544;42.84607;41.60668;43.2089;41.78684;42.74987;42.93393;41.37426;42.33734;41.43847;40.52646;41.65523;43.85654;43.88299;41.49081;;;;;
MIO_T;GHG;CRF1A;CY;5.95949;5.7512;6.70609;7.20196;7.49487;7.72474;7.79959;7.63293;7.31154;7.12869;6.94996;6.78563;6.39536;6.23674;6.34487;6.1178;5.85476;5.51169;5.34597;5.09338;5.18704;4.97759;4.79813;4.47094;3.94066;;;;;
MIO_T;GHG;CRF1A;CZ;91.06304;96.77143;100.07007;104.00192;105.42174;104.52118;109.62447;114.50517;113.90633;113.43504;114.48013;114.4069;111.64013;114.39379;113.81168;104.55654;110.36452;115.57031;119.88622;118.0027;116.88369;124.3613;129.43026;134.4877;146.60777;;;;;
MIO_T;GHG;CRF1A;DE;751.82656;794.73178;775.75416;769.9544;790.12381;750.27981;806.58789;801.56871;826.46594;815.23641;833.86693;848.01837;850.85887;866.01799;843.5381;844.87423;870.32954;877.34858;907.80959;885.86961;886.57601;905.80066;915.87341;962.07859;997.71413;;;;;
MIO_T;GHG;CRF1A;DK;36.38682;40.61022;38.7484;43.36472;48.5406;48.11675;49.94841;52.98266;57.81699;49.89645;53.32736;59.00303;53.76483;54.06192;52.43683;56.42935;59.59562;63.46253;73.21939;59.86615;62.78542;58.73475;56.2867;62.14253;51.85904;;;;;
MIO_T;GHG;CRF1A;EE;18.68038;19.02676;16.8354;18.2122;17.72306;14.08241;16.67031;18.1856;15.29805;15.937;16.64525;16.53782;14.78044;15.06332;14.71641;15.0704;16.17228;17.82574;18.31698;17.57539;19.21055;18.61801;23.78532;32.9031;35.90029;;;;;
MIO_T;GHG;CRF1A;EL;74.00734;77.58806;85.90805;90.06762;91.42999;98.42037;102.85104;106.09093;103.68785;104.85343;101.78988;101.33945;97.40717;97.67359;95.28017;90.55302;91.1003;86.42334;81.86966;79.7034;79.65595;77.46486;77.80885;75.83793;75.70539;;;;;
MIO_T;GHG;CRF1A;ES;233.12698;234.65486;261.39603;264.3762;262.3588;276.64667;310.97966;338.01698;330.62054;340.05018;325.63117;309.50974;305.36654;286.19753;285.96967;273.664;250.93009;244.04572;232.28496;244.32965;230.47839;220.46671;228.4993;218.10191;207.55223;;;;;
MIO_T;GHG;CRF1A;EU15;2609.861;2775.46101;2832.40112;2852.93958;2998.62443;2918.32986;3146.1796;3205.02847;3266.62515;3277.72163;3297.43711;3297.4089;3238.46561;3247.43353;3183.88324;3164.5653;3186.20091;3139.7081;3207.36411;3123.63169;3093.18138;3100.27227;3152.34157;3219.25661;3178.11354;;;;;
MIO_T;GHG;CRF1A;EU28;3236.91367;3426.21752;3509.07194;3554.52671;3699.51408;3599.22935;3872.64869;3945.3022;4003.51226;3999.10923;4020.59471;4021.86795;3934.38879;3959.26115;3879.54621;3869.91996;3930.20214;3934.66703;4029.28968;3918.67123;3886.4798;3920.1161;3995.31531;4125.31436;4152.77042;;;;;
MIO_T;GHG;CRF1A;EU28_IS_K;3240.84472;3430.22748;3513.04987;3558.63586;3703.72427;3603.65738;3877.19724;3950.21896;4008.15817;4003.71052;4025.0675;4026.19286;3938.77542;3963.52202;3884.03972;3874.62927;3935.0291;3939.34362;4033.84651;3923.04602;3890.75945;3924.41932;3999.55519;4129.38193;4156.89538;;;;;
MIO_T;GHG;CRF1A;FI;44.26842;48.23773;47.33593;52.63596;59.96665;52.36933;54.27971;62.57535;64.6299;53.52639;65.31926;69.20004;61.62554;59.03402;53.62913;55.4708;56.05004;59.3347;60.94358;55.18642;58.65517;53.29548;51.40444;52.05644;53.43868;;;;;
MIO_T;GHG;CRF1A;FR;315.6666;345.58399;346.09032;341.3333;367.35341;358.94824;374.23934;380.06235;390.30543;401.03556;396.19646;396.24131;387.3832;392.2163;390.80334;395.01478;403.71006;382.47885;389.72177;375.15925;368.69709;370.86594;391.235;399.63114;373.5446;;;;;
MIO_T;GHG;CRF1A;HR;15.52465;16.43848;16.939;18.49021;18.86771;19.65475;20.72327;21.77811;20.56601;20.53196;20.15708;20.74279;19.30193;18.20564;17.23635;17.91048;17.33656;16.42135;15.51186;14.83414;14.05605;14.96109;14.35405;15.16334;20.64094;;;;;
MIO_T;GHG;CRF1A;HU;39.41271;40.23284;42.45094;45.65409;47.50669;47.10745;51.83586;52.52642;53.96805;54.62838;55.10235;56.78376;53.97938;54.88823;52.92787;56.66905;56.08955;56.35024;57.12258;55.30569;55.4848;58.14781;57.25928;64.00673;65.44207;69.575;71.68347;75.65191;75.04665;76.18358
MIO_T;GHG;CRF1A;IE;34.95195;35.68315;36.86278;36.81775;40.29955;40.67792;45.1266;45.02131;45.07258;45.55759;43.72342;43.26399;43.29551;44.43541;42.39741;40.05506;38.67368;36.44911;35.33628;33.72361;32.80972;31.83838;31.66342;31.76719;30.90664;;;;;
MIO_T;GHG;CRF1A;IS;1.49315;1.49791;1.51519;1.55727;1.63163;1.80286;1.85262;2.00605;1.91966;1.90508;1.91615;1.88061;1.87073;1.80328;1.84749;1.93799;1.9005;1.9467;1.91674;1.82792;1.79765;1.82896;1.76783;1.63832;1.67592;;;;;
MIO_T;GHG;CRF1A;IT;331.39001;350.22461;375.89124;399.12316;412.48811;403.14422;447.09481;454.5797;462.41134;466.62953;468.33735;466.03633;450.76945;448.75749;443.45667;440.29883;434.50019;423.14585;419.31638;423.33446;398.52864;405.07006;408.63465;409.66001;409.25235;;;;;
MIO_T;GHG;CRF1A;LI;0.16305;0.19462;0.18747;0.17892;0.19289;0.20743;0.22151;0.20265;0.23288;0.23064;0.23097;0.23121;0.22191;0.21666;0.21904;0.22864;0.23131;0.22048;0.20796;0.20617;0.20305;0.21705;0.20895;0.2082;0.20069;;;;;
MIO_T;GHG;CRF1A;LT;10.625;11.04806;11.65516;11.67462;12.51771;11.58459;12.81319;12.9833;12.7578;12.60648;11.92394;11.30149;11.2974;11.2167;10.59788;12.16458;14.52311;13.83659;14.30612;13.82959;14.80541;15.76327;19.63735;34.92533;32.85129;;;;;
MIO_T;GHG;CRF1A;LU;9.36457;9.84641;10.39723;10.63337;10.76336;10.22151;10.67531;10.76888;11.36056;11.55494;11.27643;9.90511;9.46292;8.72001;8.1474;7.35854;7.0321;7.78287;8.3562;8.23546;10.285;11.00516;10.8598;11.00314;10.3918;;;;;
MIO_T;GHG;CRF1A;LV;6.81764;7.01662;7.11564;7.4483;8.28805;7.48898;8.2044;8.66023;8.3382;7.87058;7.77434;7.74476;7.55472;7.55738;7.12808;7.73099;8.35788;8.7656;9.32261;9.24985;10.5073;12.13118;14.21716;17.52893;19.036;;;;;
MIO_T;GHG;CRF1A;MT;2.49886;2.49115;2.88483;2.80104;2.70215;2.69847;2.83746;2.84684;2.79006;2.75067;2.61805;2.6796;2.47664;2.56396;2.42696;2.43105;2.34941;2.34272;2.33993;2.32351;2.31344;2.26268;2.18455;2.05005;1.86832;;;;;
