airpol,cpa08,induse,origin,unit,geo\time	2012 	2011 	2010 
NOX,CPA_T,P51G,DOM,T,EU28	0 	0 	0 
NOX,CPA_T,P51G,DOM,THS_T,EU28	0 	0 	0 
NOX,CPA_T,P51G,ROW,T,EU28	0 	0 	0 
NOX,CPA_T,P51G,ROW,THS_T,EU28	0 	0 	0 
NOX,CPA_T,P51G,WORLD,T,EU28	0 	0 	0 
NOX,CPA_T,P51G,WORLD,THS_T,EU28	0 	0 	0 
NOX,CPA_T,P52,DOM,T,EU28	0 	0 	0 
NOX,CPA_T,P52,DOM,THS_T,EU28	0 	0 	0 
NOX,CPA_T,P52,ROW,T,EU28	0 	0 	0 
NOX,CPA_T,P52,ROW,THS_T,EU28	0 	0 	0 
NOX,CPA_T,P52,WORLD,T,EU28	0 	0 	0 
NOX,CPA_T,P52,WORLD,THS_T,EU28	0 	0 	0 
NOX,CPA_T,P53,DOM,T,EU28	0 	0 	0 
NOX,CPA_T,P53,DOM,THS_T,EU28	0 	0 	0 
NOX,CPA_T,P53,ROW,T,EU28	0 	0 	0 
NOX,CPA_T,P53,ROW,THS_T,EU28	0 	0 	0 
NOX,CPA_T,P53,WORLD,T,EU28	0 	0 	0 
NOX,CPA_T,P53,WORLD,THS_T,EU28	0 	0 	0 
NOX,CPA_T,P5M,DOM,T,EU28	0 	0 	0 
NOX,CPA_T,P5M,DOM,THS_T,EU28	0 	0 	0 
NOX,CPA_T,P5M,ROW,T,EU28	0 	0 	0 
NOX,CPA_T,P5M,ROW,THS_T,EU28	0 	0 	0 
NOX,CPA_T,P5M,WORLD,T,EU28	0 	0 	0 
NOX,CPA_T,P5M,WORLD,THS_T,EU28	0 	0 	0 
NOX,CPA_T,P6,DOM,T,EU28	0 	0 	0 
NOX,CPA_T,P6,DOM,THS_T,EU28	0 	0 	0 
NOX,CPA_T,P6,ROW,T,EU28	0 	0 	0 
NOX,CPA_T,P6,ROW,THS_T,EU28	0 	0 	0 
NOX,CPA_T,P6,WORLD,T,EU28	0 	0 	0 
NOX,CPA_T,P6,WORLD,THS_T,EU28	0 	0 	0 
NOX,CPA_T,TFU,DOM,T,EU28	499 	850 	1000 
NOX,CPA_T,TFU,DOM,THS_T,EU28	0.499 	0.85 	1 
NOX,CPA_T,TFU,ROW,T,EU28	7 	58 	69 
NOX,CPA_T,TFU,ROW,THS_T,EU28	0.007 	0.058 	0.069 
NOX,CPA_T,TFU,WORLD,T,EU28	506 	908 	1069 
NOX,CPA_T,TFU,WORLD,THS_T,EU28	0.506 	0.908 	1.069 
NOX,CPA_U,P3,DOM,T,EU28	0 	0 	0 
NOX,CPA_U,P3,DOM,THS_T,EU28	0 	0 	0 
NOX,CPA_U,P3,ROW,T,EU28	0 	0 	0 
NOX,CPA_U,P3,ROW,THS_T,EU28	0 	0 	0 
NOX,CPA_U,P3,WORLD,T,EU28	0 	0 	0 
NOX,CPA_U,P3,WORLD,THS_T,EU28	0 	0 	0 
NOX,CPA_U,P3_S13,DOM,T,EU28	0 	0 	0 
NOX,CPA_U,P3_S13,DOM,THS_T,EU28	0 	0 	0 
NOX,CPA_U,P3_S13,ROW,T,EU28	0 	0 	0 
NOX,CPA_U,P3_S13,ROW,THS_T,EU28	0 	0 	0 
NOX,CPA_U,P3_S13,WORLD,T,EU28	0 	0 	0 
NOX,CPA_U,P3_S13,WORLD,THS_T,EU28	0 	0 	0 
NOX,CPA_U,P3_S14,DOM,T,EU28	0 	0 	0 
NOX,CPA_U,P3_S14,DOM,THS_T,EU28	0 	0 	0 
NOX,CPA_U,P3_S14,ROW,T,EU28	0 	0 	0 
NOX,CPA_U,P3_S14,ROW,THS_T,EU28	0 	0 	0 
NOX,CPA_U,P3_S14,WORLD,T,EU28	0 	0 	0 
NOX,CPA_U,P3_S14,WORLD,THS_T,EU28	0 	0 	0 
NOX,CPA_U,P3_S15,DOM,T,EU28	0 	0 	0 
NOX,CPA_U,P3_S15,DOM,THS_T,EU28	0 	0 	0 
NOX,CPA_U,P3_S15,ROW,T,EU28	0 	0 	0 
NOX,CPA_U,P3_S15,ROW,THS_T,EU28	0 	0 	0 
NOX,CPA_U,P3_S15,WORLD,T,EU28	0 	0 	0 
NOX,CPA_U,P3_S15,WORLD,THS_T,EU28	0 	0 	0 
NOX,CPA_U,P5,DOM,T,EU28	0 	0 	0 
NOX,CPA_U,P5,DOM,THS_T,EU28	0 	0 	0 
NOX,CPA_U,P5,ROW,T,EU28	0 	0 	0 
NOX,CPA_U,P5,ROW,THS_T,EU28	0 	0 	0 
NOX,CPA_U,P5,WORLD,T,EU28	0 	0 	0 
NOX,CPA_U,P5,WORLD,THS_T,EU28	0 	0 	0 
NOX,CPA_U,P51G,DOM,T,EU28	0 	0 	0 
NOX,CPA_U,P51G,DOM,THS_T,EU28	0 	0 	0 
NOX,CPA_U,P51G,ROW,T,EU28	0 	0 	0 
NOX,CPA_U,P51G,ROW,THS_T,EU28	0 	0 	0 
NOX,CPA_U,P51G,WORLD,T,EU28	0 	0 	0 
NOX,CPA_U,P51G,WORLD,THS_T,EU28	0 	0 	0 
NOX,CPA_U,P52,DOM,T,EU28	0 	0 	0 
NOX,CPA_U,P52,DOM,THS_T,EU28	0 	0 	0 
NOX,CPA_U,P52,ROW,T,EU28	0 	0 	0 
NOX,CPA_U,P52,ROW,THS_T,EU28	0 	0 	0 
NOX,CPA_U,P52,WORLD,T,EU28	0 	0 	0 
NOX,CPA_U,P52,WORLD,THS_T,EU28	0 	0 	0 
NOX,CPA_U,P53,DOM,T,EU28	0 	0 	0 
NOX,CPA_U,P53,DOM,THS_T,EU28	0 	0 	0 
NOX,CPA_U,P53,ROW,T,EU28	0 	0 	0 
NOX,CPA_U,P53,ROW,THS_T,EU28	0 	0 	0 
NOX,CPA_U,P53,WORLD,T,EU28	0 	0 	0 
NOX,CPA_U,P53,WORLD,THS_T,EU28	0 	0 	0 
NOX,CPA_U,P5M,DOM,T,EU28	0 	0 	0 
NOX,CPA_U,P5M,DOM,THS_T,EU28	0 	0 	0 
NOX,CPA_U,P5M,ROW,T,EU28	0 	0 	0 
NOX,CPA_U,P5M,ROW,THS_T,EU28	0 	0 	0 
NOX,CPA_U,P5M,WORLD,T,EU28	0 	0 	0 
NOX,CPA_U,P5M,WORLD,THS_T,EU28	0 	0 	0 
NOX,CPA_U,P6,DOM,T,EU28	0 	0 	0 
NOX,CPA_U,P6,DOM,THS_T,EU28	0 	0 	0 
NOX,CPA_U,P6,ROW,T,EU28	0 	0 	0 
NOX,CPA_U,P6,ROW,THS_T,EU28	0 	0 	0 
NOX,CPA_U,P6,WORLD,T,EU28	0 	0 	0 
NOX,CPA_U,P6,WORLD,THS_T,EU28	0 	0 	0 
NOX,CPA_U,TFU,DOM,T,EU28	0 	0 	0 
NOX,CPA_U,TFU,DOM,THS_T,EU28	0 	0 	0 
NOX,CPA_U,TFU,ROW,T,EU28	0 	0 	0 
NOX,CPA_U,TFU,ROW,THS_T,EU28	0 	0 	0 
NOX,CPA_U,TFU,WORLD,T,EU28	0 	0 	0 
NOX,CPA_U,TFU,WORLD,THS_T,EU28	0 	0 	0 
NOX,HH,P3,DOM,T,EU28	1724733 	1770391 	1930354 
NOX,HH,P3,DOM,THS_T,EU28	1724.733 	1770.391 	1930.354 
NOX,HH,P3,ROW,T,EU28	0 	0 	0 
NOX,HH,P3,ROW,THS_T,EU28	0 	0 	0 
NOX,HH,P3,WORLD,T,EU28	1724733 	1770391 	1930354 
NOX,HH,P3,WORLD,THS_T,EU28	1724.733 	1770.391 	1930.354 
NOX,HH,P3_S13,DOM,T,EU28	0 	0 	0 
NOX,HH,P3_S13,DOM,THS_T,EU28	0 	0 	0 
NOX,HH,P3_S13,ROW,T,EU28	0 	0 	0 
NOX,HH,P3_S13,ROW,THS_T,EU28	0 	0 	0 
NOX,HH,P3_S13,WORLD,T,EU28	0 	0 	0 
NOX,HH,P3_S13,WORLD,THS_T,EU28	0 	0 	0 
NOX,HH,P3_S14,DOM,T,EU28	1724733 	1770391 	1930354 
NOX,HH,P3_S14,DOM,THS_T,EU28	1724.733 	1770.391 	1930.354 
NOX,HH,P3_S14,ROW,T,EU28	0 	0 	0 
NOX,HH,P3_S14,ROW,THS_T,EU28	0 	0 	0 
NOX,HH,P3_S14,WORLD,T,EU28	1724733 	1770391 	1930354 
NOX,HH,P3_S14,WORLD,THS_T,EU28	1724.733 	1770.391 	1930.354 
NOX,HH,P3_S15,DOM,T,EU28	0 	0 	0 
NOX,HH,P3_S15,DOM,THS_T,EU28	0 	0 	0 
NOX,HH,P3_S15,ROW,T,EU28	0 	0 	0 
NOX,HH,P3_S15,ROW,THS_T,EU28	0 	0 	0 
NOX,HH,P3_S15,WORLD,T,EU28	0 	0 	0 
NOX,HH,P3_S15,WORLD,THS_T,EU28	0 	0 	0 
NOX,HH,P5,DOM,T,EU28	0 	0 	0 
NOX,HH,P5,DOM,THS_T,EU28	0 	0 	0 
NOX,HH,P5,ROW,T,EU28	0 	0 	0 
NOX,HH,P5,ROW,THS_T,EU28	0 	0 	0 
NOX,HH,P5,WORLD,T,EU28	0 	0 	0 
NOX,HH,P5,WORLD,THS_T,EU28	0 	0 	0 
NOX,HH,P51G,DOM,T,EU28	0 	0 	0 
NOX,HH,P51G,DOM,THS_T,EU28	0 	0 	0 
NOX,HH,P51G,ROW,T,EU28	0 	0 	0 
NOX,HH,P51G,ROW,THS_T,EU28	0 	0 	0 
NOX,HH,P51G,WORLD,T,EU28	0 	0 	0 
NOX,HH,P51G,WORLD,THS_T,EU28	0 	0 	0 
NOX,HH,P52,DOM,T,EU28	0 	0 	0 
NOX,HH,P52,DOM,THS_T,EU28	0 	0 	0 
NOX,HH,P52,ROW,T,EU28	0 	0 	0 
NOX,HH,P52,ROW,THS_T,EU28	0 	0 	0 
NOX,HH,P52,WORLD,T,EU28	0 	0 	0 
NOX,HH,P52,WORLD,THS_T,EU28	0 	0 	0 
NOX,HH,P53,DOM,T,EU28	0 	0 	0 
NOX,HH,P53,DOM,THS_T,EU28	0 	0 	0 
NOX,HH,P53,ROW,T,EU28	0 	0 	0 
NOX,HH,P53,ROW,THS_T,EU28	0 	0 	0 
NOX,HH,P53,WORLD,T,EU28	0 	0 	0 
NOX,HH,P53,WORLD,THS_T,EU28	0 	0 	0 
NOX,HH,P5M,DOM,T,EU28	0 	0 	0 
NOX,HH,P5M,DOM,THS_T,EU28	0 	0 	0 
NOX,HH,P5M,ROW,T,EU28	0 	0 	0 
NOX,HH,P5M,ROW,THS_T,EU28	0 	0 	0 
NOX,HH,P5M,WORLD,T,EU28	0 	0 	0 
NOX,HH,P5M,WORLD,THS_T,EU28	0 	0 	0 
NOX,HH,P6,DOM,T,EU28	0 	0 	0 
NOX,HH,P6,DOM,THS_T,EU28	0 	0 	0 
NOX,HH,P6,ROW,T,EU28	0 	0 	0 
NOX,HH,P6,ROW,THS_T,EU28	0 	0 	0 
NOX,HH,P6,WORLD,T,EU28	0 	0 	0 
NOX,HH,P6,WORLD,THS_T,EU28	0 	0 	0 
NOX,HH,TFU,DOM,T,EU28	1724733 	1770391 	1930354 
NOX,HH,TFU,DOM,THS_T,EU28	1724.733 	1770.391 	1930.354 
NOX,HH,TFU,ROW,T,EU28	0 	0 	0 
NOX,HH,TFU,ROW,THS_T,EU28	0 	0 	0 
NOX,HH,TFU,WORLD,T,EU28	1724733 	1770391 	1930354 
NOX,HH,TFU,WORLD,THS_T,EU28	1724.733 	1770.391 	1930.354 
NOX,TOTAL,P3,DOM,T,EU28	5747472 	5612713 	5788714 
NOX,TOTAL,P3,DOM,THS_T,EU28	5747.472 	5612.713 	5788.714 
NOX,TOTAL,P3,ROW,T,EU28	1138402 	1360105 	1361502 
NOX,TOTAL,P3,ROW,THS_T,EU28	1138.402 	1360.105 	1361.502 
NOX,TOTAL,P3,WORLD,T,EU28	6885874 	6972819 	7150216 
NOX,TOTAL,P3,WORLD,THS_T,EU28	6885.874 	6972.819 	7150.216 
NOX,TOTAL,P3_S13,DOM,T,EU28	777368 	807974 	860589 
NOX,TOTAL,P3_S13,DOM,THS_T,EU28	777.368 	807.974 	860.589 
NOX,TOTAL,P3_S13,ROW,T,EU28	126188 	151306 	164581 
NOX,TOTAL,P3_S13,ROW,THS_T,EU28	126.188 	151.306 	164.581 
NOX,TOTAL,P3_S13,WORLD,T,EU28	903556 	959280 	1025169 
NOX,TOTAL,P3_S13,WORLD,THS_T,EU28	903.556 	959.28 	1025.169 
NOX,TOTAL,P3_S14,DOM,T,EU28	4914953 	4746082 	4865909 
NOX,TOTAL,P3_S14,DOM,THS_T,EU28	4914.953 	4746.082 	4865.909 
NOX,TOTAL,P3_S14,ROW,T,EU28	1003749 	1198244 	1186259 
NOX,TOTAL,P3_S14,ROW,THS_T,EU28	1003.749 	1198.244 	1186.259 
NOX,TOTAL,P3_S14,WORLD,T,EU28	5918702 	5944325 	6052168 
NOX,TOTAL,P3_S14,WORLD,THS_T,EU28	5918.702 	5944.325 	6052.168 
NOX,TOTAL,P3_S15,DOM,T,EU28	55151 	58658 	62216 
NOX,TOTAL,P3_S15,DOM,THS_T,EU28	55.151 	58.658 	62.216 
NOX,TOTAL,P3_S15,ROW,T,EU28	8464 	10556 	10662 
NOX,TOTAL,P3_S15,ROW,THS_T,EU28	8.464 	10.556 	10.662 
NOX,TOTAL,P3_S15,WORLD,T,EU28	63615 	69214 	72878 
NOX,TOTAL,P3_S15,WORLD,THS_T,EU28	63.615 	69.214 	72.878 
NOX,TOTAL,P5,DOM,T,EU28	1291742 	1408803 	1418446 
NOX,TOTAL,P5,DOM,THS_T,EU28	1291.742 	1408.803 	1418.446 
NOX,TOTAL,P5,ROW,T,EU28	361581 	455829 	444591 
NOX,TOTAL,P5,ROW,THS_T,EU28	361.581 	455.829 	444.591 
NOX,TOTAL,P5,WORLD,T,EU28	1653323 	1864632 	1863038 
NOX,TOTAL,P5,WORLD,THS_T,EU28	1653.323 	1864.632 	1863.038 
NOX,TOTAL,P51G,DOM,T,EU28	1343655 	1360089 	1403899 
NOX,TOTAL,P51G,DOM,THS_T,EU28	1343.655 	1360.089 	1403.899 
NOX,TOTAL,P51G,ROW,T,EU28	335211 	394139 	404732 
NOX,TOTAL,P51G,ROW,THS_T,EU28	335.211 	394.139 	404.732 
NOX,TOTAL,P51G,WORLD,T,EU28	1678866 	1754228 	1808631 
NOX,TOTAL,P51G,WORLD,THS_T,EU28	1678.866 	1754.228 	1808.631 
NOX,TOTAL,P52,DOM,T,EU28	-36237 	39753 	8980 
NOX,TOTAL,P52,DOM,THS_T,EU28	-36.237 	39.753 	8.98 
NOX,TOTAL,P52,ROW,T,EU28	24701 	57840 	37701 
NOX,TOTAL,P52,ROW,THS_T,EU28	24.701 	57.84 	37.701 
NOX,TOTAL,P52,WORLD,T,EU28	-11537 	97594 	46681 
NOX,TOTAL,P52,WORLD,THS_T,EU28	-11.537 	97.594 	46.681 
NOX,TOTAL,P53,DOM,T,EU28	-15675 	8961 	5567 
NOX,TOTAL,P53,DOM,THS_T,EU28	-15.675 	8.961 	5.567 
NOX,TOTAL,P53,ROW,T,EU28	1669 	3850 	2159 
NOX,TOTAL,P53,ROW,THS_T,EU28	1.669 	3.85 	2.159 
NOX,TOTAL,P53,WORLD,T,EU28	-14006 	12811 	7726 
NOX,TOTAL,P53,WORLD,THS_T,EU28	-14.006 	12.811 	7.726 
NOX,TOTAL,P5M,DOM,T,EU28	-51912 	48714 	14547 
NOX,TOTAL,P5M,DOM,THS_T,EU28	-51.912 	48.714 	14.547 
NOX,TOTAL,P5M,ROW,T,EU28	26369 	61690 	39860 
NOX,TOTAL,P5M,ROW,THS_T,EU28	26.369 	61.69 	39.86 
NOX,TOTAL,P5M,WORLD,T,EU28	-25543 	110404 	54407 
NOX,TOTAL,P5M,WORLD,THS_T,EU28	-25.543 	110.404 	54.407 
NOX,TOTAL,P6,DOM,T,EU28	2615707 	2972711 	2968316 
NOX,TOTAL,P6,DOM,THS_T,EU28	2615.707 	2972.711 	2968.316 
NOX,TOTAL,P6,ROW,T,EU28	515289 	626261 	578814 
NOX,TOTAL,P6,ROW,THS_T,EU28	515.289 	626.261 	578.814 
NOX,TOTAL,P6,WORLD,T,EU28	3130996 	3598972 	3547130 
NOX,TOTAL,P6,WORLD,THS_T,EU28	3130.996 	3598.972 	3547.13 
NOX,TOTAL,TFU,DOM,T,EU28	9654921 	9994228 	10175476 
NOX,TOTAL,TFU,DOM,THS_T,EU28	9654.921 	9994.228 	10175.476 
NOX,TOTAL,TFU,ROW,T,EU28	2015271 	2442195 	2384907 
NOX,TOTAL,TFU,ROW,THS_T,EU28	2015.271 	2442.195 	2384.907 
NOX,TOTAL,TFU,WORLD,T,EU28	11670192 	12436423 	12560383 
NOX,TOTAL,TFU,WORLD,THS_T,EU28	11670.192 	12436.423 	12560.383 
NOX,TOT_HH,P3,DOM,T,EU28	7472205 	7383104 	7719068 
NOX,TOT_HH,P3,DOM,THS_T,EU28	7472.205 	7383.104 	7719.068 
NOX,TOT_HH,P3,ROW,T,EU28	1138402 	1360105 	1361502 
NOX,TOT_HH,P3,ROW,THS_T,EU28	1138.402 	1360.105 	1361.502 
NOX,TOT_HH,P3,WORLD,T,EU28	8610607 	8743210 	9080570 
NOX,TOT_HH,P3,WORLD,THS_T,EU28	8610.607 	8743.21 	9080.57 
NOX,TOT_HH,P3_S13,DOM,T,EU28	777368 	807974 	860589 
NOX,TOT_HH,P3_S13,DOM,THS_T,EU28	777.368 	807.974 	860.589 
NOX,TOT_HH,P3_S13,ROW,T,EU28	126188 	151306 	164581 
NOX,TOT_HH,P3_S13,ROW,THS_T,EU28	126.188 	151.306 	164.581 
NOX,TOT_HH,P3_S13,WORLD,T,EU28	903556 	959280 	1025169 
NOX,TOT_HH,P3_S13,WORLD,THS_T,EU28	903.556 	959.28 	1025.169 
NOX,TOT_HH,P3_S14,DOM,T,EU28	6639687 	6516472 	6796263 
NOX,TOT_HH,P3_S14,DOM,THS_T,EU28	6639.687 	6516.472 	6796.263 
NOX,TOT_HH,P3_S14,ROW,T,EU28	1003749 	1198244 	1186259 
NOX,TOT_HH,P3_S14,ROW,THS_T,EU28	1003.749 	1198.244 	1186.259 
NOX,TOT_HH,P3_S14,WORLD,T,EU28	7643436 	7714716 	7982522 
NOX,TOT_HH,P3_S14,WORLD,THS_T,EU28	7643.436 	7714.716 	7982.522 
NOX,TOT_HH,P3_S15,DOM,T,EU28	55151 	58658 	62216 
NOX,TOT_HH,P3_S15,DOM,THS_T,EU28	55.151 	58.658 	62.216 
NOX,TOT_HH,P3_S15,ROW,T,EU28	8464 	10556 	10662 
NOX,TOT_HH,P3_S15,ROW,THS_T,EU28	8.464 	10.556 	10.662 
NOX,TOT_HH,P3_S15,WORLD,T,EU28	63615 	69214 	72878 
NOX,TOT_HH,P3_S15,WORLD,THS_T,EU28	63.615 	69.214 	72.878 
NOX,TOT_HH,P5,DOM,T,EU28	1291742 	1408803 	1418446 
NOX,TOT_HH,P5,DOM,THS_T,EU28	1291.742 	1408.803 	1418.446 
NOX,TOT_HH,P5,ROW,T,EU28	361581 	455829 	444591 
NOX,TOT_HH,P5,ROW,THS_T,EU28	361.581 	455.829 	444.591 
NOX,TOT_HH,P5,WORLD,T,EU28	1653323 	1864632 	1863038 
NOX,TOT_HH,P5,WORLD,THS_T,EU28	1653.323 	1864.632 	1863.038 
NOX,TOT_HH,P51G,DOM,T,EU28	1343655 	1360089 	1403899 
NOX,TOT_HH,P51G,DOM,THS_T,EU28	1343.655 	1360.089 	1403.899 
NOX,TOT_HH,P51G,ROW,T,EU28	335211 	394139 	404732 
NOX,TOT_HH,P51G,ROW,THS_T,EU28	335.211 	394.139 	404.732 
NOX,TOT_HH,P51G,WORLD,T,EU28	1678866 	1754228 	1808631 
NOX,TOT_HH,P51G,WORLD,THS_T,EU28	1678.866 	1754.228 	1808.631 
NOX,TOT_HH,P52,DOM,T,EU28	-36237 	39753 	8980 
NOX,TOT_HH,P52,DOM,THS_T,EU28	-36.237 	39.753 	8.98 
NOX,TOT_HH,P52,ROW,T,EU28	24701 	57840 	37701 
NOX,TOT_HH,P52,ROW,THS_T,EU28	24.701 	57.84 	37.701 
NOX,TOT_HH,P52,WORLD,T,EU28	-11537 	97594 	46681 
NOX,TOT_HH,P52,WORLD,THS_T,EU28	-11.537 	97.594 	46.681 
NOX,TOT_HH,P53,DOM,T,EU28	-15675 	8961 	5567 
NOX,TOT_HH,P53,DOM,THS_T,EU28	-15.675 	8.961 	5.567 
NOX,TOT_HH,P53,ROW,T,EU28	1669 	3850 	2159 
NOX,TOT_HH,P53,ROW,THS_T,EU28	1.669 	3.85 	2.159 
NOX,TOT_HH,P53,WORLD,T,EU28	-14006 	12811 	7726 
NOX,TOT_HH,P53,WORLD,THS_T,EU28	-14.006 	12.811 	7.726 
NOX,TOT_HH,P5M,DOM,T,EU28	-51912 	48714 	14547 
NOX,TOT_HH,P5M,DOM,THS_T,EU28	-51.912 	48.714 	14.547 
NOX,TOT_HH,P5M,ROW,T,EU28	26369 	61690 	39860 
NOX,TOT_HH,P5M,ROW,THS_T,EU28	26.369 	61.69 	39.86 
NOX,TOT_HH,P5M,WORLD,T,EU28	-25543 	110404 	54407 
NOX,TOT_HH,P5M,WORLD,THS_T,EU28	-25.543 	110.404 	54.407 
NOX,TOT_HH,P6,DOM,T,EU28	2615707 	2972711 	2968316 
NOX,TOT_HH,P6,DOM,THS_T,EU28	2615.707 	2972.711 	2968.316 
NOX,TOT_HH,P6,ROW,T,EU28	515289 	626261 	578814 
NOX,TOT_HH,P6,ROW,THS_T,EU28	515.289 	626.261 	578.814 
NOX,TOT_HH,P6,WORLD,T,EU28	3130996 	3598972 	3547130 
NOX,TOT_HH,P6,WORLD,THS_T,EU28	3130.996 	3598.972 	3547.13 
NOX,TOT_HH,TFU,DOM,T,EU28	11379654 	11764618 	12105830 
NOX,TOT_HH,TFU,DOM,THS_T,EU28	11379.654 	11764.618 	12105.83 
NOX,TOT_HH,TFU,ROW,T,EU28	2015271 	2442195 	2384907 
NOX,TOT_HH,TFU,ROW,THS_T,EU28	2015.271 	2442.195 	2384.907 
NOX,TOT_HH,TFU,WORLD,T,EU28	13394925 	14206814 	14490737 
NOX,TOT_HH,TFU,WORLD,THS_T,EU28	13394.925 	14206.814 	14490.737 
PM10,CPA_A01,P3,DOM,T,EU28	83985 	80663 	81394 
PM10,CPA_A01,P3,DOM,THS_T,EU28	83.985 	80.663 	81.394 
PM10,CPA_A01,P3,ROW,T,EU28	13820 	19404 	19175 
PM10,CPA_A01,P3,ROW,THS_T,EU28	13.82 	19.404 	19.175 
PM10,CPA_A01,P3,WORLD,T,EU28	97805 	100067 	100570 
PM10,CPA_A01,P3,WORLD,THS_T,EU28	97.805 	100.067 	100.57 
PM10,CPA_A01,P3_S13,DOM,T,EU28	1089 	979 	1071 
PM10,CPA_A01,P3_S13,DOM,THS_T,EU28	1.089 	0.979 	1.071 
PM10,CPA_A01,P3_S13,ROW,T,EU28	41 	42 	40 
PM10,CPA_A01,P3_S13,ROW,THS_T,EU28	0.041 	0.042 	0.04 
PM10,CPA_A01,P3_S13,WORLD,T,EU28	1130 	1021 	1111 
PM10,CPA_A01,P3_S13,WORLD,THS_T,EU28	1.13 	1.021 	1.111 
PM10,CPA_A01,P3_S14,DOM,T,EU28	82895 	79682 	80320 
PM10,CPA_A01,P3_S14,DOM,THS_T,EU28	82.895 	79.682 	80.32 
PM10,CPA_A01,P3_S14,ROW,T,EU28	13779 	19361 	19135 
PM10,CPA_A01,P3_S14,ROW,THS_T,EU28	13.779 	19.361 	19.135 
PM10,CPA_A01,P3_S14,WORLD,T,EU28	96673 	99043 	99455 
PM10,CPA_A01,P3_S14,WORLD,THS_T,EU28	96.673 	99.043 	99.455 
PM10,CPA_A01,P3_S15,DOM,T,EU28	2 	3 	3 
PM10,CPA_A01,P3_S15,DOM,THS_T,EU28	0.002 	0.003 	0.003 
PM10,CPA_A01,P3_S15,ROW,T,EU28	0 	0 	0 
PM10,CPA_A01,P3_S15,ROW,THS_T,EU28	0 	0 	0 
PM10,CPA_A01,P3_S15,WORLD,T,EU28	2 	3 	4 
PM10,CPA_A01,P3_S15,WORLD,THS_T,EU28	0.002 	0.003 	0.004 
PM10,CPA_A01,P5,DOM,T,EU28	7526 	9296 	11388 
PM10,CPA_A01,P5,DOM,THS_T,EU28	7.526 	9.296 	11.388 
PM10,CPA_A01,P5,ROW,T,EU28	1118 	1718 	1646 
PM10,CPA_A01,P5,ROW,THS_T,EU28	1.118 	1.718 	1.646 
PM10,CPA_A01,P5,WORLD,T,EU28	8645 	11014 	13034 
PM10,CPA_A01,P5,WORLD,THS_T,EU28	8.645 	11.014 	13.034 
PM10,CPA_A01,P51G,DOM,T,EU28	5394 	5109 	5463 
PM10,CPA_A01,P51G,DOM,THS_T,EU28	5.394 	5.109 	5.463 
PM10,CPA_A01,P51G,ROW,T,EU28	601 	775 	554 
PM10,CPA_A01,P51G,ROW,THS_T,EU28	0.601 	0.775 	0.554 
PM10,CPA_A01,P51G,WORLD,T,EU28	5995 	5884 	6018 
PM10,CPA_A01,P51G,WORLD,THS_T,EU28	5.995 	5.884 	6.018 
PM10,CPA_A01,P52,DOM,T,EU28	2132 	4187 	5924 
PM10,CPA_A01,P52,DOM,THS_T,EU28	2.132 	4.187 	5.924 
PM10,CPA_A01,P52,ROW,T,EU28	517 	943 	1092 
PM10,CPA_A01,P52,ROW,THS_T,EU28	0.517 	0.943 	1.092 
PM10,CPA_A01,P52,WORLD,T,EU28	2649 	5130 	7016 
PM10,CPA_A01,P52,WORLD,THS_T,EU28	2.649 	5.13 	7.016 
PM10,CPA_A01,P53,DOM,T,EU28	0 	0 	0 
PM10,CPA_A01,P53,DOM,THS_T,EU28	0 	0 	0 
PM10,CPA_A01,P53,ROW,T,EU28	0 	0 	0 
PM10,CPA_A01,P53,ROW,THS_T,EU28	0 	0 	0 
PM10,CPA_A01,P53,WORLD,T,EU28	0 	0 	0 
PM10,CPA_A01,P53,WORLD,THS_T,EU28	0 	0 	0 
PM10,CPA_A01,P5M,DOM,T,EU28	2132 	4187 	5924 
PM10,CPA_A01,P5M,DOM,THS_T,EU28	2.132 	4.187 	5.924 
PM10,CPA_A01,P5M,ROW,T,EU28	517 	943 	1092 
PM10,CPA_A01,P5M,ROW,THS_T,EU28	0.517 	0.943 	1.092 
PM10,CPA_A01,P5M,WORLD,T,EU28	2649 	5130 	7016 
PM10,CPA_A01,P5M,WORLD,THS_T,EU28	2.649 	5.13 	7.016 
PM10,CPA_A01,P6,DOM,T,EU28	15689 	15561 	14214 
PM10,CPA_A01,P6,DOM,THS_T,EU28	15.689 	15.561 	14.214 
PM10,CPA_A01,P6,ROW,T,EU28	1274 	1167 	962 
PM10,CPA_A01,P6,ROW,THS_T,EU28	1.274 	1.167 	0.962 
PM10,CPA_A01,P6,WORLD,T,EU28	16962 	16728 	15176 
PM10,CPA_A01,P6,WORLD,THS_T,EU28	16.962 	16.728 	15.176 
PM10,CPA_A01,TFU,DOM,T,EU28	107200 	105520 	106996 
PM10,CPA_A01,TFU,DOM,THS_T,EU28	107.2 	105.52 	106.996 
PM10,CPA_A01,TFU,ROW,T,EU28	16212 	22288 	21784 
PM10,CPA_A01,TFU,ROW,THS_T,EU28	16.212 	22.288 	21.784 
PM10,CPA_A01,TFU,WORLD,T,EU28	123412 	127809 	128779 
PM10,CPA_A01,TFU,WORLD,THS_T,EU28	123.412 	127.809 	128.779 
PM10,CPA_A02,P3,DOM,T,EU28	1164 	1051 	1148 
PM10,CPA_A02,P3,DOM,THS_T,EU28	1.164 	1.051 	1.148 
PM10,CPA_A02,P3,ROW,T,EU28	111 	139 	139 
