airpol;cpa08;t_cols;origin;unit;geo\time;2011;2010;2009;2008
CO;CPA_C24;P3;DOM;THS_T;EU27;6.17;7.326;4.087;5.75
CO;CPA_C24;P3;ROW;T;EU27;1561;1823;1126;1689
CO;CPA_C24;P3;ROW;THS_T;EU27;1.561;1.823;1.126;1.689
CO;CPA_C24;P3;WORLD;T;EU27;7731;9149;5214;7439
CO;CPA_C24;P3;WORLD;THS_T;EU27;7.731;9.149;5.214;7.439
CO;CPA_C24;P3_S13;DOM;T;EU27;925;971;4;3
CO;CPA_C24;P3_S13;DOM;THS_T;EU27;0.925;0.971;0.004;0.003
CO;CPA_C24;P3_S13;ROW;T;EU27;125;119;1;0
CO;CPA_C24;P3_S13;ROW;THS_T;EU27;0.125;0.119;0.001;0
CO;CPA_C24;P3_S13;WORLD;T;EU27;1050;1090;5;4
CO;CPA_C24;P3_S13;WORLD;THS_T;EU27;1.05;1.09;0.005;0.004
CO;CPA_C24;P3_S14;DOM;T;EU27;5246;6355;4083;5746
CO;CPA_C24;P3_S14;DOM;THS_T;EU27;5.246;6.355;4.083;5.746
CO;CPA_C24;P3_S14;ROW;T;EU27;1436;1704;1125;1689
CO;CPA_C24;P3_S14;ROW;THS_T;EU27;1.436;1.704;1.125;1.689
CO;CPA_C24;P3_S14;WORLD;T;EU27;6681;8059;5208;7435
CO;CPA_C24;P3_S14;WORLD;THS_T;EU27;6.681;8.059;5.208;7.435
CO;CPA_C24;P3_S15;DOM;T;EU27;0;0;0;0
CO;CPA_C24;P3_S15;DOM;THS_T;EU27;0;0;0;0
CO;CPA_C24;P3_S15;ROW;T;EU27;0;0;0;0
CO;CPA_C24;P3_S15;ROW;THS_T;EU27;0;0;0;0
CO;CPA_C24;P3_S15;WORLD;T;EU27;0;0;0;0
CO;CPA_C24;P3_S15;WORLD;THS_T;EU27;0;0;0;0
CO;CPA_C24;P5;DOM;T;EU27;140745;113018;-136826;-6038
CO;CPA_C24;P5;DOM;THS_T;EU27;140.745;113.018;-136.826;-6.038
CO;CPA_C24;P5;ROW;T;EU27;44409;30716;-9157;3619
CO;CPA_C24;P5;ROW;THS_T;EU27;44.409;30.716;-9.157;3.619
CO;CPA_C24;P5;WORLD;T;EU27;185155;143734;-145983;-2418
CO;CPA_C24;P5;WORLD;THS_T;EU27;185.155;143.734;-145.983;-2.418
CO;CPA_C24;P51;DOM;T;EU27;28795;29205;20944;19357
CO;CPA_C24;P51;DOM;THS_T;EU27;28.795;29.205;20.944;19.357
CO;CPA_C24;P51;ROW;T;EU27;9152;7799;6164;6538
CO;CPA_C24;P51;ROW;THS_T;EU27;9.152;7.799;6.164;6.538
CO;CPA_C24;P51;WORLD;T;EU27;37947;37004;27108;25895
CO;CPA_C24;P51;WORLD;THS_T;EU27;37.947;37.004;27.108;25.895
CO;CPA_C24;P52;DOM;T;EU27;92125;64792;-161615;-28328
CO;CPA_C24;P52;DOM;THS_T;EU27;92.125;64.792;-161.615;-28.328
CO;CPA_C24;P52;ROW;T;EU27;30497;16896;-15690;-3278
CO;CPA_C24;P52;ROW;THS_T;EU27;30.497;16.896;-15.69;-3.278
CO;CPA_C24;P52;WORLD;T;EU27;122622;81688;-177305;-31607
CO;CPA_C24;P52;WORLD;THS_T;EU27;122.622;81.688;-177.305;-31.607
CO;CPA_C24;P52_P53;DOM;T;EU27;111950;83813;-157769;-25394
CO;CPA_C24;P52_P53;DOM;THS_T;EU27;111.95;83.813;-157.769;-25.394
CO;CPA_C24;P52_P53;ROW;T;EU27;35258;22917;-15321;-2919
CO;CPA_C24;P52_P53;ROW;THS_T;EU27;35.258;22.917;-15.321;-2.919
CO;CPA_C24;P52_P53;WORLD;T;EU27;147208;106730;-173090;-28313
CO;CPA_C24;P52_P53;WORLD;THS_T;EU27;147.208;106.73;-173.09;-28.313
CO;CPA_C24;P53;DOM;T;EU27;19825;19021;3846;2934
CO;CPA_C24;P53;DOM;THS_T;EU27;19.825;19.021;3.846;2.934
CO;CPA_C24;P53;ROW;T;EU27;4761;6021;369;359
CO;CPA_C24;P53;ROW;THS_T;EU27;4.761;6.021;0.369;0.359
CO;CPA_C24;P53;WORLD;T;EU27;24587;25042;4215;3293
CO;CPA_C24;P53;WORLD;THS_T;EU27;24.587;25.042;4.215;3.293
CO;CPA_C24;P6;DOM;T;EU27;954777;889157;555201;950884
CO;CPA_C24;P6;DOM;THS_T;EU27;954.777;889.157;555.201;950.884
CO;CPA_C24;P6;ROW;T;EU27;233724;170107;89065;176557
CO;CPA_C24;P6;ROW;THS_T;EU27;233.724;170.107;89.065;176.557
CO;CPA_C24;P6;WORLD;T;EU27;1188501;1059265;644266;1127441
CO;CPA_C24;P6;WORLD;THS_T;EU27;1188.501;1059.265;644.266;1127.441
CO;CPA_C24;P6_S22;DOM;T;EU27;954777;889157;555201;950884
CO;CPA_C24;P6_S22;DOM;THS_T;EU27;954.777;889.157;555.201;950.884
CO;CPA_C24;P6_S22;ROW;T;EU27;233724;170107;89065;176557
CO;CPA_C24;P6_S22;ROW;THS_T;EU27;233.724;170.107;89.065;176.557
CO;CPA_C24;P6_S22;WORLD;T;EU27;1188501;1059265;644266;1127441
CO;CPA_C24;P6_S22;WORLD;THS_T;EU27;1188.501;1059.265;644.266;1127.441
CO;CPA_C25;FINUBP;DOM;T;EU27;262587;290799;235357;350675
CO;CPA_C25;FINUBP;DOM;THS_T;EU27;262.587;290.799;235.357;350.675
CO;CPA_C25;FINUBP;ROW;T;EU27;116943;105307;105325;189061
CO;CPA_C25;FINUBP;ROW;THS_T;EU27;116.943;105.307;105.325;189.061
CO;CPA_C25;FINUBP;WORLD;T;EU27;379530;396106;340682;539736
CO;CPA_C25;FINUBP;WORLD;THS_T;EU27;379.53;396.106;340.682;539.736
CO;CPA_C25;P3;DOM;T;EU27;38094;49448;47746;52845
CO;CPA_C25;P3;DOM;THS_T;EU27;38.094;49.448;47.746;52.845
CO;CPA_C25;P3;ROW;T;EU27;20447;20841;17074;23459
CO;CPA_C25;P3;ROW;THS_T;EU27;20.447;20.841;17.074;23.459
CO;CPA_C25;P3;WORLD;T;EU27;58541;70289;64820;76303
CO;CPA_C25;P3;WORLD;THS_T;EU27;58.541;70.289;64.82;76.303
CO;CPA_C25;P3_S13;DOM;T;EU27;228;453;309;283
CO;CPA_C25;P3_S13;DOM;THS_T;EU27;0.228;0.453;0.309;0.283
CO;CPA_C25;P3_S13;ROW;T;EU27;85;129;97;81
CO;CPA_C25;P3_S13;ROW;THS_T;EU27;0.085;0.129;0.097;0.081
CO;CPA_C25;P3_S13;WORLD;T;EU27;313;582;406;365
CO;CPA_C25;P3_S13;WORLD;THS_T;EU27;0.313;0.582;0.406;0.365
CO;CPA_C25;P3_S14;DOM;T;EU27;37865;48995;47437;52561
CO;CPA_C25;P3_S14;DOM;THS_T;EU27;37.865;48.995;47.437;52.561
CO;CPA_C25;P3_S14;ROW;T;EU27;20363;20712;16977;23377
CO;CPA_C25;P3_S14;ROW;THS_T;EU27;20.363;20.712;16.977;23.377
CO;CPA_C25;P3_S14;WORLD;T;EU27;58228;69707;64414;75938
CO;CPA_C25;P3_S14;WORLD;THS_T;EU27;58.228;69.707;64.414;75.938
CO;CPA_C25;P3_S15;DOM;T;EU27;0;0;0;0
CO;CPA_C25;P3_S15;DOM;THS_T;EU27;0;0;0;0
CO;CPA_C25;P3_S15;ROW;T;EU27;0;0;0;0
CO;CPA_C25;P3_S15;ROW;THS_T;EU27;0;0;0;0
CO;CPA_C25;P3_S15;WORLD;T;EU27;0;0;0;0
CO;CPA_C25;P3_S15;WORLD;THS_T;EU27;0;0;0;0
CO;CPA_C25;P5;DOM;T;EU27;123363;138915;99725;184391
CO;CPA_C25;P5;DOM;THS_T;EU27;123.363;138.915;99.725;184.391
CO;CPA_C25;P5;ROW;T;EU27;55300;49544;64296;128486
CO;CPA_C25;P5;ROW;THS_T;EU27;55.3;49.544;64.296;128.486
CO;CPA_C25;P5;WORLD;T;EU27;178663;188459;164021;312877
CO;CPA_C25;P5;WORLD;THS_T;EU27;178.663;188.459;164.021;312.877
CO;CPA_C25;P51;DOM;T;EU27;124210;136580;120796;157481
CO;CPA_C25;P51;DOM;THS_T;EU27;124.21;136.58;120.796;157.481
CO;CPA_C25;P51;ROW;T;EU27;55425;48251;35618;58746
CO;CPA_C25;P51;ROW;THS_T;EU27;55.425;48.251;35.618;58.746
CO;CPA_C25;P51;WORLD;T;EU27;179635;184831;156414;216227
CO;CPA_C25;P51;WORLD;THS_T;EU27;179.635;184.831;156.414;216.227
CO;CPA_C25;P52;DOM;T;EU27;-847;2335;-21071;26910
CO;CPA_C25;P52;DOM;THS_T;EU27;-0.847;2.335;-21.071;26.91
CO;CPA_C25;P52;ROW;T;EU27;-124;1293;28678;69739
CO;CPA_C25;P52;ROW;THS_T;EU27;-0.124;1.293;28.678;69.739
CO;CPA_C25;P52;WORLD;T;EU27;-971;3628;7607;96650
CO;CPA_C25;P52;WORLD;THS_T;EU27;-0.971;3.628;7.607;96.65
CO;CPA_C25;P52_P53;DOM;T;EU27;-847;2335;-21071;26910
CO;CPA_C25;P52_P53;DOM;THS_T;EU27;-0.847;2.335;-21.071;26.91
CO;CPA_C25;P52_P53;ROW;T;EU27;-124;1293;28678;69739
CO;CPA_C25;P52_P53;ROW;THS_T;EU27;-0.124;1.293;28.678;69.739
CO;CPA_C25;P52_P53;WORLD;T;EU27;-971;3628;7607;96650
CO;CPA_C25;P52_P53;WORLD;THS_T;EU27;-0.971;3.628;7.607;96.65
CO;CPA_C25;P53;DOM;T;EU27;0;0;0;0
CO;CPA_C25;P53;DOM;THS_T;EU27;0;0;0;0
CO;CPA_C25;P53;ROW;T;EU27;0;0;0;0
CO;CPA_C25;P53;ROW;THS_T;EU27;0;0;0;0
CO;CPA_C25;P53;WORLD;T;EU27;0;0;0;0
CO;CPA_C25;P53;WORLD;THS_T;EU27;0;0;0;0
CO;CPA_C25;P6;DOM;T;EU27;101131;102436;87885;113439
CO;CPA_C25;P6;DOM;THS_T;EU27;101.131;102.436;87.885;113.439
CO;CPA_C25;P6;ROW;T;EU27;41195;34922;23955;37117
CO;CPA_C25;P6;ROW;THS_T;EU27;41.195;34.922;23.955;37.117
CO;CPA_C25;P6;WORLD;T;EU27;142326;137357;111840;150556
CO;CPA_C25;P6;WORLD;THS_T;EU27;142.326;137.357;111.84;150.556
CO;CPA_C25;P6_S22;DOM;T;EU27;101131;102436;87885;113439
CO;CPA_C25;P6_S22;DOM;THS_T;EU27;101.131;102.436;87.885;113.439
CO;CPA_C25;P6_S22;ROW;T;EU27;41195;34922;23955;37117
CO;CPA_C25;P6_S22;ROW;THS_T;EU27;41.195;34.922;23.955;37.117
CO;CPA_C25;P6_S22;WORLD;T;EU27;142326;137357;111840;150556
CO;CPA_C25;P6_S22;WORLD;THS_T;EU27;142.326;137.357;111.84;150.556
CO;CPA_C26;FINUBP;DOM;T;EU27;125322;131391;131767;183377
CO;CPA_C26;FINUBP;DOM;THS_T;EU27;125.322;131.391;131.767;183.377
CO;CPA_C26;FINUBP;ROW;T;EU27;229829;241319;182156;250597
CO;CPA_C26;FINUBP;ROW;THS_T;EU27;229.829;241.319;182.156;250.597
CO;CPA_C26;FINUBP;WORLD;T;EU27;355152;372710;313923;433974
CO;CPA_C26;FINUBP;WORLD;THS_T;EU27;355.152;372.71;313.923;433.974
CO;CPA_C26;P3;DOM;T;EU27;21423;28004;33109;54715
CO;CPA_C26;P3;DOM;THS_T;EU27;21.423;28.004;33.109;54.715
CO;CPA_C26;P3;ROW;T;EU27;53760;66026;60249;78238
CO;CPA_C26;P3;ROW;THS_T;EU27;53.76;66.026;60.249;78.238
CO;CPA_C26;P3;WORLD;T;EU27;75183;94030;93357;132953
CO;CPA_C26;P3;WORLD;THS_T;EU27;75.183;94.03;93.357;132.953
CO;CPA_C26;P3_S13;DOM;T;EU27;621;624;634;683
CO;CPA_C26;P3_S13;DOM;THS_T;EU27;0.621;0.624;0.634;0.683
CO;CPA_C26;P3_S13;ROW;T;EU27;1676;1724;1083;1208
CO;CPA_C26;P3_S13;ROW;THS_T;EU27;1.676;1.724;1.083;1.208
CO;CPA_C26;P3_S13;WORLD;T;EU27;2297;2348;1717;1891
CO;CPA_C26;P3_S13;WORLD;THS_T;EU27;2.297;2.348;1.717;1.891
CO;CPA_C26;P3_S14;DOM;T;EU27;20802;27373;32465;54016
CO;CPA_C26;P3_S14;DOM;THS_T;EU27;20.802;27.373;32.465;54.016
CO;CPA_C26;P3_S14;ROW;T;EU27;52083;64288;59147;77006
CO;CPA_C26;P3_S14;ROW;THS_T;EU27;52.083;64.288;59.147;77.006
CO;CPA_C26;P3_S14;WORLD;T;EU27;72885;91661;91612;131022
CO;CPA_C26;P3_S14;WORLD;THS_T;EU27;72.885;91.661;91.612;131.022
CO;CPA_C26;P3_S15;DOM;T;EU27;0;7;10;17
CO;CPA_C26;P3_S15;DOM;THS_T;EU27;0;0.007;0.01;0.017
CO;CPA_C26;P3_S15;ROW;T;EU27;1;14;18;23
CO;CPA_C26;P3_S15;ROW;THS_T;EU27;0.001;0.014;0.018;0.023
CO;CPA_C26;P3_S15;WORLD;T;EU27;1;21;29;40
CO;CPA_C26;P3_S15;WORLD;THS_T;EU27;0.001;0.021;0.029;0.04
CO;CPA_C26;P5;DOM;T;EU27;28709;31597;28011;25214
CO;CPA_C26;P5;DOM;THS_T;EU27;28.709;31.597;28.011;25.214
CO;CPA_C26;P5;ROW;T;EU27;99142;104647;66686;88857
CO;CPA_C26;P5;ROW;THS_T;EU27;99.142;104.647;66.686;88.857
CO;CPA_C26;P5;WORLD;T;EU27;127851;136244;94697;114071
CO;CPA_C26;P5;WORLD;THS_T;EU27;127.851;136.244;94.697;114.071
CO;CPA_C26;P51;DOM;T;EU27;32326;38208;39538;35509
CO;CPA_C26;P51;DOM;THS_T;EU27;32.326;38.208;39.538;35.509
CO;CPA_C26;P51;ROW;T;EU27;78505;85028;71844;93149
CO;CPA_C26;P51;ROW;THS_T;EU27;78.505;85.028;71.844;93.149
CO;CPA_C26;P51;WORLD;T;EU27;110831;123236;111382;128658
CO;CPA_C26;P51;WORLD;THS_T;EU27;110.831;123.236;111.382;128.658
CO;CPA_C26;P52;DOM;T;EU27;-3650;-6645;-11545;-10300
CO;CPA_C26;P52;DOM;THS_T;EU27;-3.65;-6.645;-11.545;-10.3
CO;CPA_C26;P52;ROW;T;EU27;20607;19589;-5166;-4294
CO;CPA_C26;P52;ROW;THS_T;EU27;20.607;19.589;-5.166;-4.294
CO;CPA_C26;P52;WORLD;T;EU27;16957;12944;-16710;-14595
CO;CPA_C26;P52;WORLD;THS_T;EU27;16.957;12.944;-16.71;-14.595
CO;CPA_C26;P52_P53;DOM;T;EU27;-3617;-6611;-11527;-10295
CO;CPA_C26;P52_P53;DOM;THS_T;EU27;-3.617;-6.611;-11.527;-10.295
CO;CPA_C26;P52_P53;ROW;T;EU27;20637;19619;-5158;-4292
CO;CPA_C26;P52_P53;ROW;THS_T;EU27;20.637;19.619;-5.158;-4.292
CO;CPA_C26;P52_P53;WORLD;T;EU27;17020;13008;-16685;-14587
CO;CPA_C26;P52_P53;WORLD;THS_T;EU27;17.02;13.008;-16.685;-14.587
CO;CPA_C26;P53;DOM;T;EU27;33;34;18;5
CO;CPA_C26;P53;DOM;THS_T;EU27;0.033;0.034;0.018;0.005
CO;CPA_C26;P53;ROW;T;EU27;31;29;8;3
CO;CPA_C26;P53;ROW;THS_T;EU27;0.031;0.029;0.008;0.003
CO;CPA_C26;P53;WORLD;T;EU27;64;63;25;8
CO;CPA_C26;P53;WORLD;THS_T;EU27;0.064;0.063;0.025;0.008
CO;CPA_C26;P6;DOM;T;EU27;75190;71790;70647;103448
CO;CPA_C26;P6;DOM;THS_T;EU27;75.19;71.79;70.647;103.448
CO;CPA_C26;P6;ROW;T;EU27;76927;70646;55222;83502
CO;CPA_C26;P6;ROW;THS_T;EU27;76.927;70.646;55.222;83.502
CO;CPA_C26;P6;WORLD;T;EU27;152118;142436;125869;186950
CO;CPA_C26;P6;WORLD;THS_T;EU27;152.118;142.436;125.869;186.95
CO;CPA_C26;P6_S22;DOM;T;EU27;75190;71790;70647;103448
CO;CPA_C26;P6_S22;DOM;THS_T;EU27;75.19;71.79;70.647;103.448
CO;CPA_C26;P6_S22;ROW;T;EU27;76927;70646;55222;83502
CO;CPA_C26;P6_S22;ROW;THS_T;EU27;76.927;70.646;55.222;83.502
CO;CPA_C26;P6_S22;WORLD;T;EU27;152118;142436;125869;186950
CO;CPA_C26;P6_S22;WORLD;THS_T;EU27;152.118;142.436;125.869;186.95
CO;CPA_C27;FINUBP;DOM;T;EU27;214716;224707;178389;238871
CO;CPA_C27;FINUBP;DOM;THS_T;EU27;214.716;224.707;178.389;238.871
CO;CPA_C27;FINUBP;ROW;T;EU27;149543;132583;94265;143826
CO;CPA_C27;FINUBP;ROW;THS_T;EU27;149.543;132.583;94.265;143.826
CO;CPA_C27;FINUBP;WORLD;T;EU27;364259;357290;272653;382696
CO;CPA_C27;FINUBP;WORLD;THS_T;EU27;364.259;357.29;272.653;382.696
CO;CPA_C27;P3;DOM;T;EU27;47939;57127;52577;70707
CO;CPA_C27;P3;DOM;THS_T;EU27;47.939;57.127;52.577;70.707
CO;CPA_C27;P3;ROW;T;EU27;40880;40587;32391;46353
CO;CPA_C27;P3;ROW;THS_T;EU27;40.88;40.587;32.391;46.353
CO;CPA_C27;P3;WORLD;T;EU27;88819;97714;84968;117060
CO;CPA_C27;P3;WORLD;THS_T;EU27;88.819;97.714;84.968;117.06
CO;CPA_C27;P3_S13;DOM;T;EU27;90;147;118;176
CO;CPA_C27;P3_S13;DOM;THS_T;EU27;0.09;0.147;0.118;0.176
CO;CPA_C27;P3_S13;ROW;T;EU27;121;130;63;106
CO;CPA_C27;P3_S13;ROW;THS_T;EU27;0.121;0.13;0.063;0.106
CO;CPA_C27;P3_S13;WORLD;T;EU27;211;277;181;282
CO;CPA_C27;P3_S13;WORLD;THS_T;EU27;0.211;0.277;0.181;0.282
CO;CPA_C27;P3_S14;DOM;T;EU27;47848;56970;52444;70508
CO;CPA_C27;P3_S14;DOM;THS_T;EU27;47.848;56.97;52.444;70.508
CO;CPA_C27;P3_S14;ROW;T;EU27;40759;40451;32319;46234
CO;CPA_C27;P3_S14;ROW;THS_T;EU27;40.759;40.451;32.319;46.234
CO;CPA_C27;P3_S14;WORLD;T;EU27;88607;97420;84762;116742
CO;CPA_C27;P3_S14;WORLD;THS_T;EU27;88.607;97.42;84.762;116.742
CO;CPA_C27;P3_S15;DOM;T;EU27;1;10;15;23
CO;CPA_C27;P3_S15;DOM;THS_T;EU27;0.001;0.01;0.015;0.023
CO;CPA_C27;P3_S15;ROW;T;EU27;1;7;9;13
CO;CPA_C27;P3_S15;ROW;THS_T;EU27;0.001;0.007;0.009;0.013
CO;CPA_C27;P3_S15;WORLD;T;EU27;2;17;25;36
CO;CPA_C27;P3_S15;WORLD;THS_T;EU27;0.002;0.017;0.025;0.036
CO;CPA_C27;P5;DOM;T;EU27;55145;57371;37266;47550
CO;CPA_C27;P5;DOM;THS_T;EU27;55.145;57.371;37.266;47.55
CO;CPA_C27;P5;ROW;T;EU27;44473;38378;24357;40405
CO;CPA_C27;P5;ROW;THS_T;EU27;44.473;38.378;24.357;40.405
CO;CPA_C27;P5;WORLD;T;EU27;99618;95749;61623;87954
CO;CPA_C27;P5;WORLD;THS_T;EU27;99.618;95.749;61.623;87.954
CO;CPA_C27;P51;DOM;T;EU27;45884;50702;40331;42199
CO;CPA_C27;P51;DOM;THS_T;EU27;45.884;50.702;40.331;42.199
CO;CPA_C27;P51;ROW;T;EU27;38807;34297;24876;34662
CO;CPA_C27;P51;ROW;THS_T;EU27;38.807;34.297;24.876;34.662
CO;CPA_C27;P51;WORLD;T;EU27;84692;84999;65207;76861
CO;CPA_C27;P51;WORLD;THS_T;EU27;84.692;84.999;65.207;76.861
CO;CPA_C27;P52;DOM;T;EU27;9261;6669;-3065;5351
CO;CPA_C27;P52;DOM;THS_T;EU27;9.261;6.669;-3.065;5.351
CO;CPA_C27;P52;ROW;T;EU27;5666;4081;-527;5742
CO;CPA_C27;P52;ROW;THS_T;EU27;5.666;4.081;-0.527;5.742
CO;CPA_C27;P52;WORLD;T;EU27;14926;10750;-3592;11093
CO;CPA_C27;P52;WORLD;THS_T;EU27;14.926;10.75;-3.592;11.093
CO;CPA_C27;P52_P53;DOM;T;EU27;9261;6669;-3065;5351
CO;CPA_C27;P52_P53;DOM;THS_T;EU27;9.261;6.669;-3.065;5.351
CO;CPA_C27;P52_P53;ROW;T;EU27;5666;4081;-519;5743
CO;CPA_C27;P52_P53;ROW;THS_T;EU27;5.666;4.081;-0.519;5.743
CO;CPA_C27;P52_P53;WORLD;T;EU27;14926;10750;-3584;11094
CO;CPA_C27;P52_P53;WORLD;THS_T;EU27;14.926;10.75;-3.584;11.094
CO;CPA_C27;P53;DOM;T;EU27;0;0;0;0
CO;CPA_C27;P53;DOM;THS_T;EU27;0;0;0;0
CO;CPA_C27;P53;ROW;T;EU27;0;0;9;1
CO;CPA_C27;P53;ROW;THS_T;EU27;0;0;0.009;0.001
CO;CPA_C27;P53;WORLD;T;EU27;0;0;9;1
CO;CPA_C27;P53;WORLD;THS_T;EU27;0;0;0.009;0.001
CO;CPA_C27;P6;DOM;T;EU27;111632;110210;88546;120614
CO;CPA_C27;P6;DOM;THS_T;EU27;111.632;110.21;88.546;120.614
CO;CPA_C27;P6;ROW;T;EU27;64189;53618;37516;57068
CO;CPA_C27;P6;ROW;THS_T;EU27;64.189;53.618;37.516;57.068
CO;CPA_C27;P6;WORLD;T;EU27;175822;163828;126062;177682
CO;CPA_C27;P6;WORLD;THS_T;EU27;175.822;163.828;126.062;177.682
CO;CPA_C27;P6_S22;DOM;T;EU27;111632;110210;88546;120614
CO;CPA_C27;P6_S22;DOM;THS_T;EU27;111.632;110.21;88.546;120.614
CO;CPA_C27;P6_S22;ROW;T;EU27;64189;53618;37516;57068
CO;CPA_C27;P6_S22;ROW;THS_T;EU27;64.189;53.618;37.516;57.068
CO;CPA_C27;P6_S22;WORLD;T;EU27;175822;163828;126062;177682
CO;CPA_C27;P6_S22;WORLD;THS_T;EU27;175.822;163.828;126.062;177.682
CO;CPA_C28;FINUBP;DOM;T;EU27;544793;562672;491923;741796
CO;CPA_C28;FINUBP;DOM;THS_T;EU27;544.793;562.672;491.923;741.796
CO;CPA_C28;FINUBP;ROW;T;EU27;313745;262242;200912;357334
CO;CPA_C28;FINUBP;ROW;THS_T;EU27;313.745;262.242;200.912;357.334
CO;CPA_C28;FINUBP;WORLD;T;EU27;858538;824914;692836;1099130
CO;CPA_C28;FINUBP;WORLD;THS_T;EU27;858.538;824.914;692.836;1099.13
CO;CPA_C28;P3;DOM;T;EU27;9845;14476;13262;22293
CO;CPA_C28;P3;DOM;THS_T;EU27;9.845;14.476;13.262;22.293
CO;CPA_C28;P3;ROW;T;EU27;6555;8062;6407;11291
CO;CPA_C28;P3;ROW;THS_T;EU27;6.555;8.062;6.407;11.291
CO;CPA_C28;P3;WORLD;T;EU27;16400;22539;19668;33584
CO;CPA_C28;P3;WORLD;THS_T;EU27;16.4;22.539;19.668;33.584
CO;CPA_C28;P3_S13;DOM;T;EU27;41;50;20;30
CO;CPA_C28;P3_S13;DOM;THS_T;EU27;0.041;0.05;0.02;0.03
CO;CPA_C28;P3_S13;ROW;T;EU27;35;29;8;13
CO;CPA_C28;P3_S13;ROW;THS_T;EU27;0.035;0.029;0.008;0.013
CO;CPA_C28;P3_S13;WORLD;T;EU27;76;79;28;43
CO;CPA_C28;P3_S13;WORLD;THS_T;EU27;0.076;0.079;0.028;0.043
CO;CPA_C28;P3_S14;DOM;T;EU27;9803;14420;13234;22248
CO;CPA_C28;P3_S14;DOM;THS_T;EU27;9.803;14.42;13.234;22.248
CO;CPA_C28;P3_S14;ROW;T;EU27;6520;8031;6395;11271
CO;CPA_C28;P3_S14;ROW;THS_T;EU27;6.52;8.031;6.395;11.271
CO;CPA_C28;P3_S14;WORLD;T;EU27;16323;22451;19629;33519
CO;CPA_C28;P3_S14;WORLD;THS_T;EU27;16.323;22.451;19.629;33.519
CO;CPA_C28;P3_S15;DOM;T;EU27;0;6;7;15
CO;CPA_C28;P3_S15;DOM;THS_T;EU27;0;0.006;0.007;0.015
CO;CPA_C28;P3_S15;ROW;T;EU27;0;3;4;7
CO;CPA_C28;P3_S15;ROW;THS_T;EU27;0;0.003;0.004;0.007
CO;CPA_C28;P3_S15;WORLD;T;EU27;1;9;11;22
CO;CPA_C28;P3_S15;WORLD;THS_T;EU27;0.001;0.009;0.011;0.022
CO;CPA_C28;P5;DOM;T;EU27;245783;268022;217033;321562
CO;CPA_C28;P5;DOM;THS_T;EU27;245.783;268.022;217.033;321.562
CO;CPA_C28;P5;ROW;T;EU27;166864;144298;105392;188033
CO;CPA_C28;P5;ROW;THS_T;EU27;166.864;144.298;105.392;188.033
CO;CPA_C28;P5;WORLD;T;EU27;412647;412320;322424;509594
CO;CPA_C28;P5;WORLD;THS_T;EU27;412.647;412.32;322.424;509.594
CO;CPA_C28;P51;DOM;T;EU27;234263;261264;232504;283925
CO;CPA_C28;P51;DOM;THS_T;EU27;234.263;261.264;232.504;283.925
CO;CPA_C28;P51;ROW;T;EU27;158068;138345;110042;175744
CO;CPA_C28;P51;ROW;THS_T;EU27;158.068;138.345;110.042;175.744
CO;CPA_C28;P51;WORLD;T;EU27;392331;399609;342546;459669
CO;CPA_C28;P51;WORLD;THS_T;EU27;392.331;399.609;342.546;459.669
CO;CPA_C28;P52;DOM;T;EU27;11520;6757;-15471;37637
CO;CPA_C28;P52;DOM;THS_T;EU27;11.52;6.757;-15.471;37.637
CO;CPA_C28;P52;ROW;T;EU27;8797;5953;-4651;12289
CO;CPA_C28;P52;ROW;THS_T;EU27;8.797;5.953;-4.651;12.289
CO;CPA_C28;P52;WORLD;T;EU27;20317;12711;-20122;49925
CO;CPA_C28;P52;WORLD;THS_T;EU27;20.317;12.711;-20.122;49.925
CO;CPA_C28;P52_P53;DOM;T;EU27;11520;6757;-15471;37637
CO;CPA_C28;P52_P53;DOM;THS_T;EU27;11.52;6.757;-15.471;37.637
CO;CPA_C28;P52_P53;ROW;T;EU27;8797;5953;-4651;12289
CO;CPA_C28;P52_P53;ROW;THS_T;EU27;8.797;5.953;-4.651;12.289
CO;CPA_C28;P52_P53;WORLD;T;EU27;20317;12711;-20122;49925
CO;CPA_C28;P52_P53;WORLD;THS_T;EU27;20.317;12.711;-20.122;49.925
CO;CPA_C28;P53;DOM;T;EU27;0;0;0;0
CO;CPA_C28;P53;DOM;THS_T;EU27;0;0;0;0
CO;CPA_C28;P53;ROW;T;EU27;0;0;0;0
CO;CPA_C28;P53;ROW;THS_T;EU27;0;0;0;0
CO;CPA_C28;P53;WORLD;T;EU27;0;0;0;0
CO;CPA_C28;P53;WORLD;THS_T;EU27;0;0;0;0
CO;CPA_C28;P6;DOM;T;EU27;289165;280174;261629;397941
CO;CPA_C28;P6;DOM;THS_T;EU27;289.165;280.174;261.629;397.941
CO;CPA_C28;P6;ROW;T;EU27;140326;109882;89114;158011
CO;CPA_C28;P6;ROW;THS_T;EU27;140.326;109.882;89.114;158.011
CO;CPA_C28;P6;WORLD;T;EU27;429491;390056;350743;555952
CO;CPA_C28;P6;WORLD;THS_T;EU27;429.491;390.056;350.743;555.952
CO;CPA_C28;P6_S22;DOM;T;EU27;289165;280174;261629;397941
CO;CPA_C28;P6_S22;DOM;THS_T;EU27;289.165;280.174;261.629;397.941
CO;CPA_C28;P6_S22;ROW;T;EU27;140326;109882;89114;158011
