airpol;cpa02;t_cols;origin;unit;geo\time;2007;2006;2005;2004;2003;2002;2001;2000 
CO;CPA_DK29;P3_S15;DOM;THS_T;EU27;0.019;0.027;0.027;0.024;0.025;0.023;0.022;0.033
CO;CPA_DK29;P3_S15;WORLD;T;EU27;29;40;38;33;36;33;31;48
CO;CPA_DK29;P3_S15;WORLD;THS_T;EU27;0.029;0.04;0.038;0.033;0.036;0.033;0.031;0.048
CO;CPA_DK29;P5;DOM;T;EU27;420450;433890;445600;449193;424839;431057;464079;498308
CO;CPA_DK29;P5;DOM;THS_T;EU27;420.45;433.89;445.6;449.193;424.839;431.057;464.079;498.308
CO;CPA_DK29;P5;WORLD;T;EU27;661071;660408;646758;643607;622925;636278;703827;760622
CO;CPA_DK29;P5;WORLD;THS_T;EU27;661.071;660.408;646.758;643.607;622.925;636.278;703.827;760.622
CO;CPA_DK29;P51;DOM;T;EU27;409438;428345;443786;445033;416730;434566;458598;491904
CO;CPA_DK29;P51;DOM;THS_T;EU27;409.438;428.345;443.786;445.033;416.73;434.566;458.598;491.904
CO;CPA_DK29;P51;WORLD;T;EU27;644487;652412;644065;637731;611706;640819;694912;752401
CO;CPA_DK29;P51;WORLD;THS_T;EU27;644.487;652.412;644.065;637.731;611.706;640.819;694.912;752.401
CO;CPA_DK29;P52;DOM;T;EU27;11012;5545;1814;4159;8108;-3448;5506;6530
CO;CPA_DK29;P52;DOM;THS_T;EU27;11.012;5.545;1.814;4.159;8.108;-3.448;5.506;6.53
CO;CPA_DK29;P52;WORLD;T;EU27;16584;7996;2692;5876;11219;-4463;8948;8387
CO;CPA_DK29;P52;WORLD;THS_T;EU27;16.584;7.996;2.692;5.876;11.219;-4.463;8.948;8.387
CO;CPA_DK29;P52_P53;DOM;T;EU27;11012;5545;1814;4159;8108;-3509;5482;6404
CO;CPA_DK29;P52_P53;DOM;THS_T;EU27;11.012;5.545;1.814;4.159;8.108;-3.509;5.482;6.404
CO;CPA_DK29;P52_P53;WORLD;T;EU27;16584;7996;2692;5876;11219;-4541;8915;8221
CO;CPA_DK29;P52_P53;WORLD;THS_T;EU27;16.584;7.996;2.692;5.876;11.219;-4.541;8.915;8.221
CO;CPA_DK29;P53;DOM;T;EU27;:;:;:;:;:;-61;-25;-126
CO;CPA_DK29;P53;DOM;THS_T;EU27;:;:;:;:;:;-0.061;-0.025;-0.126
CO;CPA_DK29;P53;WORLD;T;EU27;:;:;:;:;:;-78;-33;-166
CO;CPA_DK29;P53;WORLD;THS_T;EU27;:;:;:;:;:;-0.078;-0.033;-0.166
CO;CPA_DK29;P6;DOM;T;EU27;341320;339028;332902;326382;314031;322398;329004;333689
CO;CPA_DK29;P6;DOM;THS_T;EU27;341.32;339.028;332.902;326.382;314.031;322.398;329.004;333.689
CO;CPA_DK29;P6;WORLD;T;EU27;492769;479807;444935;434309;426410;442072;458181;465097
CO;CPA_DK29;P6;WORLD;THS_T;EU27;492.769;479.807;444.935;434.309;426.41;442.072;458.181;465.097
CO;CPA_DK29;P6_X_P7;WORLD;T;EU27;255428;245307;225977;222221;201259;200056;194044;184658
CO;CPA_DK29;P6_X_P7;WORLD;THS_T;EU27;255.428;245.307;225.977;222.221;201.259;200.056;194.044;184.658
CO;CPA_DK29;P7;ROW;T;EU27;-237341;-234501;-218958;-212088;-225151;-242016;-264136;-280439
CO;CPA_DK29;P7;ROW;THS_T;EU27;-237.341;-234.501;-218.958;-212.088;-225.151;-242.016;-264.136;-280.439
CO;CPA_DL30;FINUBP;DOM;T;EU27;32017;37218;36721;39908;43382;53227;60708;68061
CO;CPA_DL30;FINUBP;DOM;THS_T;EU27;32.017;37.218;36.721;39.908;43.382;53.227;60.708;68.061
CO;CPA_DL30;FINUBP;WORLD;T;EU27;135472;147770;138761;140016;146421;170276;193967;223462
CO;CPA_DL30;FINUBP;WORLD;THS_T;EU27;135.472;147.77;138.761;140.016;146.421;170.276;193.967;223.462
CO;CPA_DL30;P3;DOM;T;EU27;3783;4234;5236;5242;5615;7448;7890;8093
CO;CPA_DL30;P3;DOM;THS_T;EU27;3.783;4.234;5.236;5.242;5.615;7.448;7.89;8.093
CO;CPA_DL30;P3;WORLD;T;EU27;20686;22277;21851;22098;21530;24692;25962;27805
CO;CPA_DL30;P3;WORLD;THS_T;EU27;20.686;22.277;21.851;22.098;21.53;24.692;25.962;27.805
CO;CPA_DL30;P3_P5;WORLD;T;EU27;95712;105337;101755;104023;105821;123851;140695;166009
CO;CPA_DL30;P3_P5;WORLD;THS_T;EU27;95.712;105.337;101.755;104.023;105.821;123.851;140.695;166.009
CO;CPA_DL30;P3_S13;DOM;T;EU27;6;5;2;2;6;6;5;5
CO;CPA_DL30;P3_S13;DOM;THS_T;EU27;0.006;0.005;0.002;0.002;0.006;0.006;0.005;0.005
CO;CPA_DL30;P3_S13;WORLD;T;EU27;32;28;11;10;26;23;22;21
CO;CPA_DL30;P3_S13;WORLD;THS_T;EU27;0.032;0.028;0.011;0.01;0.026;0.023;0.022;0.021
CO;CPA_DL30;P3_S14;DOM;T;EU27;3776;4227;5231;5238;5606;7439;7882;8086
CO;CPA_DL30;P3_S14;DOM;THS_T;EU27;3.776;4.227;5.231;5.238;5.606;7.439;7.882;8.086
CO;CPA_DL30;P3_S14;WORLD;T;EU27;20643;22236;21827;22076;21491;24656;25930;27774
CO;CPA_DL30;P3_S14;WORLD;THS_T;EU27;20.643;22.236;21.827;22.076;21.491;24.656;25.93;27.774
CO;CPA_DL30;P3_S15;DOM;T;EU27;2;2;3;2;2;2;2;2
CO;CPA_DL30;P3_S15;DOM;THS_T;EU27;0.002;0.002;0.003;0.002;0.002;0.002;0.002;0.002
CO;CPA_DL30;P3_S15;WORLD;T;EU27;11;14;13;12;13;13;11;9
CO;CPA_DL30;P3_S15;WORLD;THS_T;EU27;0.011;0.014;0.013;0.012;0.013;0.013;0.011;0.009
CO;CPA_DL30;P5;DOM;T;EU27;14811;17080;17891;20451;20543;25964;29705;35650
CO;CPA_DL30;P5;DOM;THS_T;EU27;14.811;17.08;17.891;20.451;20.543;25.964;29.705;35.65
CO;CPA_DL30;P5;WORLD;T;EU27;75026;83060;79904;81925;84290;99159;114733;138204
CO;CPA_DL30;P5;WORLD;THS_T;EU27;75.026;83.06;79.904;81.925;84.29;99.159;114.733;138.204
CO;CPA_DL30;P51;DOM;T;EU27;13969;16251;16723;18777;20218;27080;30551;34293
CO;CPA_DL30;P51;DOM;THS_T;EU27;13.969;16.251;16.723;18.777;20.218;27.08;30.551;34.293
CO;CPA_DL30;P51;WORLD;T;EU27;74495;83945;79027;80477;83005;100908;115065;133229
CO;CPA_DL30;P51;WORLD;THS_T;EU27;74.495;83.945;79.027;80.477;83.005;100.908;115.065;133.229
CO;CPA_DL30;P52;DOM;T;EU27;842;829;1168;1674;325;-1107;-841;1376
CO;CPA_DL30;P52;DOM;THS_T;EU27;0.842;0.829;1.168;1.674;0.325;-1.107;-0.841;1.376
CO;CPA_DL30;P52;WORLD;T;EU27;532;-885;877;1447;1285;-1733;-326;5006
CO;CPA_DL30;P52;WORLD;THS_T;EU27;0.532;-0.885;0.877;1.447;1.285;-1.733;-0.326;5.006
CO;CPA_DL30;P52_P53;DOM;T;EU27;842;829;1168;1674;325;-1116;-846;1358
CO;CPA_DL30;P52_P53;DOM;THS_T;EU27;0.842;0.829;1.168;1.674;0.325;-1.116;-0.846;1.358
CO;CPA_DL30;P52_P53;WORLD;T;EU27;532;-885;877;1447;1285;-1748;-332;4975
CO;CPA_DL30;P52_P53;WORLD;THS_T;EU27;0.532;-0.885;0.877;1.447;1.285;-1.748;-0.332;4.975
CO;CPA_DL30;P53;DOM;T;EU27;:;:;:;:;:;-9;-4;-18
CO;CPA_DL30;P53;DOM;THS_T;EU27;:;:;:;:;:;-0.009;-0.004;-0.018
CO;CPA_DL30;P53;WORLD;T;EU27;:;:;:;:;:;-15;-7;-31
CO;CPA_DL30;P53;WORLD;THS_T;EU27;:;:;:;:;:;-0.015;-0.007;-0.031
CO;CPA_DL30;P6;DOM;T;EU27;13423;15904;13593;14215;17225;19815;23114;24318
CO;CPA_DL30;P6;DOM;THS_T;EU27;13.423;15.904;13.593;14.215;17.225;19.815;23.114;24.318
CO;CPA_DL30;P6;WORLD;T;EU27;39760;42433;37006;35993;40601;46425;53273;57453
CO;CPA_DL30;P6;WORLD;THS_T;EU27;39.76;42.433;37.006;35.993;40.601;46.425;53.273;57.453
CO;CPA_DL30;P6_X_P7;WORLD;T;EU27;-82141;-87259;-83428;-81387;-76651;-81001;-87334;-106040
CO;CPA_DL30;P6_X_P7;WORLD;THS_T;EU27;-82.141;-87.259;-83.428;-81.387;-76.651;-81.001;-87.334;-106.04
CO;CPA_DL30;P7;ROW;T;EU27;-121901;-129692;-120434;-117380;-117251;-127426;-140606;-163493
CO;CPA_DL30;P7;ROW;THS_T;EU27;-121.901;-129.692;-120.434;-117.38;-117.251;-127.426;-140.606;-163.493
CO;CPA_DL31;FINUBP;DOM;T;EU27;217537;224741;211010;209629;195567;214136;225149;245723
CO;CPA_DL31;FINUBP;DOM;THS_T;EU27;217.537;224.741;211.01;209.629;195.567;214.136;225.149;245.723
CO;CPA_DL31;FINUBP;WORLD;T;EU27;343186;348635;312679;311094;301471;326090;349783;383968
CO;CPA_DL31;FINUBP;WORLD;THS_T;EU27;343.186;348.635;312.679;311.094;301.471;326.09;349.783;383.968
CO;CPA_DL31;P3;DOM;T;EU27;23698;25724;25724;26008;24949;26554;25564;26837
CO;CPA_DL31;P3;DOM;THS_T;EU27;23.698;25.724;25.724;26.008;24.949;26.554;25.564;26.837
CO;CPA_DL31;P3;WORLD;T;EU27;41671;44320;42063;41946;42186;44182;43520;46173
CO;CPA_DL31;P3;WORLD;THS_T;EU27;41.671;44.32;42.063;41.946;42.186;44.182;43.52;46.173
CO;CPA_DL31;P3_P5;WORLD;T;EU27;172681;178871;162284;167608;154012;167902;177780;204663
CO;CPA_DL31;P3_P5;WORLD;THS_T;EU27;172.681;178.871;162.284;167.608;154.012;167.902;177.78;204.663
CO;CPA_DL31;P3_S13;DOM;T;EU27;1;1;1;1;1;3;3;3
CO;CPA_DL31;P3_S13;DOM;THS_T;EU27;0.001;0.001;0.001;0.001;0.001;0.003;0.003;0.003
CO;CPA_DL31;P3_S13;WORLD;T;EU27;2;2;1;2;2;4;4;4
CO;CPA_DL31;P3_S13;WORLD;THS_T;EU27;0.002;0.002;0.001;0.002;0.002;0.004;0.004;0.004
CO;CPA_DL31;P3_S14;DOM;T;EU27;23697;25723;25723;26007;24948;26551;25561;26834
CO;CPA_DL31;P3_S14;DOM;THS_T;EU27;23.697;25.723;25.723;26.007;24.948;26.551;25.561;26.834
CO;CPA_DL31;P3_S14;WORLD;T;EU27;41669;44318;42062;41944;42184;44178;43517;46169
CO;CPA_DL31;P3_S14;WORLD;THS_T;EU27;41.669;44.318;42.062;41.944;42.184;44.178;43.517;46.169
CO;CPA_DL31;P5;DOM;T;EU27;81098;85270;79167;83206;70677;79684;83635;96291
CO;CPA_DL31;P5;DOM;THS_T;EU27;81.098;85.27;79.167;83.206;70.677;79.684;83.635;96.291
CO;CPA_DL31;P5;WORLD;T;EU27;131010;134552;120221;125662;111826;123720;134260;158490
CO;CPA_DL31;P5;WORLD;THS_T;EU27;131.01;134.552;120.221;125.662;111.826;123.72;134.26;158.49
CO;CPA_DL31;P51;DOM;T;EU27;82753;80105;79679;78208;73507;84344;85035;90844
CO;CPA_DL31;P51;DOM;THS_T;EU27;82.753;80.105;79.679;78.208;73.507;84.344;85.035;90.844
CO;CPA_DL31;P51;WORLD;T;EU27;131916;126856;120714;118750;116687;130932;136286;149679
CO;CPA_DL31;P51;WORLD;THS_T;EU27;131.916;126.856;120.714;118.75;116.687;130.932;136.286;149.679
CO;CPA_DL31;P52;DOM;T;EU27;-1655;5166;-512;4998;-2830;-4623;-1385;5521
CO;CPA_DL31;P52;DOM;THS_T;EU27;-1.655;5.166;-0.512;4.998;-2.83;-4.623;-1.385;5.521
CO;CPA_DL31;P52;WORLD;T;EU27;-906;7696;-493;6911;-4861;-7163;-2006;8911
CO;CPA_DL31;P52;WORLD;THS_T;EU27;-0.906;7.696;-0.493;6.911;-4.861;-7.163;-2.006;8.911
CO;CPA_DL31;P52_P53;DOM;T;EU27;-1655;5166;-512;4998;-2830;-4661;-1400;5447
CO;CPA_DL31;P52_P53;DOM;THS_T;EU27;-1.655;5.166;-0.512;4.998;-2.83;-4.661;-1.4;5.447
CO;CPA_DL31;P52_P53;WORLD;T;EU27;-906;7696;-493;6911;-4861;-7211;-2027;8811
CO;CPA_DL31;P52_P53;WORLD;THS_T;EU27;-0.906;7.696;-0.493;6.911;-4.861;-7.211;-2.027;8.811
CO;CPA_DL31;P53;DOM;T;EU27;:;:;:;:;:;-37;-15;-74
CO;CPA_DL31;P53;DOM;THS_T;EU27;:;:;:;:;:;-0.037;-0.015;-0.074
CO;CPA_DL31;P53;WORLD;T;EU27;:;:;:;:;:;-49;-20;-100
CO;CPA_DL31;P53;WORLD;THS_T;EU27;:;:;:;:;:;-0.049;-0.02;-0.1
CO;CPA_DL31;P6;DOM;T;EU27;112741;113747;106120;100414;99942;107898;115950;122595
CO;CPA_DL31;P6;DOM;THS_T;EU27;112.741;113.747;106.12;100.414;99.942;107.898;115.95;122.595
CO;CPA_DL31;P6;WORLD;T;EU27;170505;169763;150395;143486;147459;158188;172003;179304
CO;CPA_DL31;P6;WORLD;THS_T;EU27;170.505;169.763;150.395;143.486;147.459;158.188;172.003;179.304
CO;CPA_DL31;P6_X_P7;WORLD;T;EU27;38095;25851;15870;10624;1951;6582;5364;-1586
CO;CPA_DL31;P6_X_P7;WORLD;THS_T;EU27;38.095;25.851;15.87;10.624;1.951;6.582;5.364;-1.586
CO;CPA_DL31;P7;ROW;T;EU27;-132409;-143912;-134526;-132862;-145508;-151606;-166639;-180891
CO;CPA_DL31;P7;ROW;THS_T;EU27;-132.409;-143.912;-134.526;-132.862;-145.508;-151.606;-166.639;-180.891
CO;CPA_DL32;FINUBP;DOM;T;EU27;87561;93329;94609;97869;97047;108828;136498;147195
CO;CPA_DL32;FINUBP;DOM;THS_T;EU27;87.561;93.329;94.609;97.869;97.047;108.828;136.498;147.195
CO;CPA_DL32;FINUBP;WORLD;T;EU27;218610;238190;222996;218513;215577;235534;300070;328526
CO;CPA_DL32;FINUBP;WORLD;THS_T;EU27;218.61;238.19;222.996;218.513;215.577;235.534;300.07;328.526
CO;CPA_DL32;P3;DOM;T;EU27;19823;21836;21558;20809;21445;23403;27148;26932
CO;CPA_DL32;P3;DOM;THS_T;EU27;19.823;21.836;21.558;20.809;21.445;23.403;27.148;26.932
CO;CPA_DL32;P3;WORLD;T;EU27;64905;70581;65051;61155;60677;62509;72540;72791
CO;CPA_DL32;P3;WORLD;THS_T;EU27;64.905;70.581;65.051;61.155;60.677;62.509;72.54;72.791
CO;CPA_DL32;P3_P5;WORLD;T;EU27;144527;154045;140084;139697;133371;145184;187545;208748
CO;CPA_DL32;P3_P5;WORLD;THS_T;EU27;144.527;154.045;140.084;139.697;133.371;145.184;187.545;208.748
CO;CPA_DL32;P3_S13;DOM;T;EU27;16;77;6;11;14;17;18;15
CO;CPA_DL32;P3_S13;DOM;THS_T;EU27;0.016;0.077;0.006;0.011;0.014;0.017;0.018;0.015
CO;CPA_DL32;P3_S13;WORLD;T;EU27;45;191;15;25;34;39;41;36
CO;CPA_DL32;P3_S13;WORLD;THS_T;EU27;0.045;0.191;0.015;0.025;0.034;0.039;0.041;0.036
CO;CPA_DL32;P3_S14;DOM;T;EU27;19802;21752;21544;20791;21423;23378;27123;26909
CO;CPA_DL32;P3_S14;DOM;THS_T;EU27;19.802;21.752;21.544;20.791;21.423;23.378;27.123;26.909
CO;CPA_DL32;P3_S14;WORLD;T;EU27;64846;70372;65017;61114;60623;62452;72483;72737
CO;CPA_DL32;P3_S14;WORLD;THS_T;EU27;64.846;70.372;65.017;61.114;60.623;62.452;72.483;72.737
CO;CPA_DL32;P3_S15;DOM;T;EU27;5;6;7;7;8;8;8;8
CO;CPA_DL32;P3_S15;DOM;THS_T;EU27;0.005;0.006;0.007;0.007;0.008;0.008;0.008;0.008
CO;CPA_DL32;P3_S15;WORLD;T;EU27;14;19;19;16;19;18;17;19
CO;CPA_DL32;P3_S15;WORLD;THS_T;EU27;0.014;0.019;0.019;0.016;0.019;0.018;0.017;0.019
CO;CPA_DL32;P5;DOM;T;EU27;32516;30195;29734;34894;32292;37404;50211;58469
CO;CPA_DL32;P5;DOM;THS_T;EU27;32.516;30.195;29.734;34.894;32.292;37.404;50.211;58.469
CO;CPA_DL32;P5;WORLD;T;EU27;79623;83464;75033;78542;72695;82675;115005;135957
CO;CPA_DL32;P5;WORLD;THS_T;EU27;79.623;83.464;75.033;78.542;72.695;82.675;115.005;135.957
CO;CPA_DL32;P51;DOM;T;EU27;24826;26192;29135;28966;28407;38525;48709;51426
CO;CPA_DL32;P51;DOM;THS_T;EU27;24.826;26.192;29.135;28.966;28.407;38.525;48.709;51.426
CO;CPA_DL32;P51;WORLD;T;EU27;66107;69963;69416;65596;65657;83403;110918;118975
CO;CPA_DL32;P51;WORLD;THS_T;EU27;66.107;69.963;69.416;65.596;65.657;83.403;110.918;118.975
CO;CPA_DL32;P52;DOM;T;EU27;7690;4003;599;5928;3885;-1102;1517;7091
CO;CPA_DL32;P52;DOM;THS_T;EU27;7.69;4.003;0.599;5.928;3.885;-1.102;1.517;7.091
CO;CPA_DL32;P52;WORLD;T;EU27;13516;13502;5617;12946;7038;-699;4109;17056
CO;CPA_DL32;P52;WORLD;THS_T;EU27;13.516;13.502;5.617;12.946;7.038;-0.699;4.109;17.056
CO;CPA_DL32;P52_P53;DOM;T;EU27;7690;4003;599;5928;3885;-1122;1503;7043
CO;CPA_DL32;P52_P53;DOM;THS_T;EU27;7.69;4.003;0.599;5.928;3.885;-1.122;1.503;7.043
CO;CPA_DL32;P52_P53;WORLD;T;EU27;13516;13502;5617;12946;7038;-728;4087;16982
CO;CPA_DL32;P52_P53;WORLD;THS_T;EU27;13.516;13.502;5.617;12.946;7.038;-0.728;4.087;16.982
CO;CPA_DL32;P53;DOM;T;EU27;:;:;:;:;:;-20;-15;-48
CO;CPA_DL32;P53;DOM;THS_T;EU27;:;:;:;:;:;-0.02;-0.015;-0.048
CO;CPA_DL32;P53;WORLD;T;EU27;:;:;:;:;:;-29;-22;-74
CO;CPA_DL32;P53;WORLD;THS_T;EU27;:;:;:;:;:;-0.029;-0.022;-0.074
CO;CPA_DL32;P6;DOM;T;EU27;35222;41299;43318;42165;43311;48021;59138;61794
CO;CPA_DL32;P6;DOM;THS_T;EU27;35.222;41.299;43.318;42.165;43.311;48.021;59.138;61.794
CO;CPA_DL32;P6;WORLD;T;EU27;74083;84144;82912;78816;82206;90351;112525;119778
CO;CPA_DL32;P6;WORLD;THS_T;EU27;74.083;84.144;82.912;78.816;82.206;90.351;112.525;119.778
CO;CPA_DL32;P6_X_P7;WORLD;T;EU27;-96651;-105915;-87307;-81495;-74206;-78627;-93211;-105562
CO;CPA_DL32;P6_X_P7;WORLD;THS_T;EU27;-96.651;-105.915;-87.307;-81.495;-74.206;-78.627;-93.211;-105.562
CO;CPA_DL32;P7;ROW;T;EU27;-170734;-190059;-170219;-160311;-156412;-168977;-205736;-225340
CO;CPA_DL32;P7;ROW;THS_T;EU27;-170.734;-190.059;-170.219;-160.311;-156.412;-168.977;-205.736;-225.34
CO;CPA_DL33;FINUBP;DOM;T;EU27;129912;128286;123401;126170;124642;136565;134091;138260
CO;CPA_DL33;FINUBP;DOM;THS_T;EU27;129.912;128.286;123.401;126.17;124.642;136.565;134.091;138.26
CO;CPA_DL33;FINUBP;WORLD;T;EU27;235360;229655;209450;209949;208086;229419;236280;244476
CO;CPA_DL33;FINUBP;WORLD;THS_T;EU27;235.36;229.655;209.45;209.949;208.086;229.419;236.28;244.476
CO;CPA_DL33;P3;DOM;T;EU27;26071;27830;28764;29911;31061;31844;29488;30281
CO;CPA_DL33;P3;DOM;THS_T;EU27;26.071;27.83;28.764;29.911;31.061;31.844;29.488;30.281
CO;CPA_DL33;P3;WORLD;T;EU27;51181;54378;52019;52561;53835;55825;54782;55973
CO;CPA_DL33;P3;WORLD;THS_T;EU27;51.181;54.378;52.019;52.561;53.835;55.825;54.782;55.973
CO;CPA_DL33;P3_P5;WORLD;T;EU27;138094;140440;128810;131785;132168;144816;152730;162138
CO;CPA_DL33;P3_P5;WORLD;THS_T;EU27;138.094;140.44;128.81;131.785;132.168;144.816;152.73;162.138
CO;CPA_DL33;P3_S13;DOM;T;EU27;8029;7839;8463;8736;9088;9514;9622;9857
CO;CPA_DL33;P3_S13;DOM;THS_T;EU27;8.029;7.839;8.463;8.736;9.088;9.514;9.622;9.857
CO;CPA_DL33;P3_S13;WORLD;T;EU27;14712;14549;14344;14457;14877;15387;16146;16293
CO;CPA_DL33;P3_S13;WORLD;THS_T;EU27;14.712;14.549;14.344;14.457;14.877;15.387;16.146;16.293
CO;CPA_DL33;P3_S14;DOM;T;EU27;18015;19959;20267;21161;21958;22311;19849;20400
CO;CPA_DL33;P3_S14;DOM;THS_T;EU27;18.015;19.959;20.267;21.161;21.958;22.311;19.849;20.4
CO;CPA_DL33;P3_S14;WORLD;T;EU27;36419;39771;37618;38077;38930;40403;38605;39631
CO;CPA_DL33;P3_S14;WORLD;THS_T;EU27;36.419;39.771;37.618;38.077;38.93;40.403;38.605;39.631
CO;CPA_DL33;P3_S15;DOM;T;EU27;27;32;34;14;15;18;16;24
CO;CPA_DL33;P3_S15;DOM;THS_T;EU27;0.027;0.032;0.034;0.014;0.015;0.018;0.016;0.024
CO;CPA_DL33;P3_S15;WORLD;T;EU27;50;58;57;27;28;35;32;49
CO;CPA_DL33;P3_S15;WORLD;THS_T;EU27;0.05;0.058;0.057;0.027;0.028;0.035;0.032;0.049
CO;CPA_DL33;P5;DOM;T;EU27;45759;46144;43250;45626;44388;50484;52264;56233
CO;CPA_DL33;P5;DOM;THS_T;EU27;45.759;46.144;43.25;45.626;44.388;50.484;52.264;56.233
CO;CPA_DL33;P5;WORLD;T;EU27;86913;86062;76791;79224;78333;88991;97948;106166
CO;CPA_DL33;P5;WORLD;THS_T;EU27;86.913;86.062;76.791;79.224;78.333;88.991;97.948;106.166
CO;CPA_DL33;P51;DOM;T;EU27;44225;45368;44635;45192;44355;51502;51091;54785
CO;CPA_DL33;P51;DOM;THS_T;EU27;44.225;45.368;44.635;45.192;44.355;51.502;51.091;54.785
CO;CPA_DL33;P51;WORLD;T;EU27;83560;84894;79048;78545;78155;90798;95986;103370
CO;CPA_DL33;P51;WORLD;THS_T;EU27;83.56;84.894;79.048;78.545;78.155;90.798;95.986;103.37
CO;CPA_DL33;P52;DOM;T;EU27;1482;745;-1414;409;9;-1042;1139;1447
CO;CPA_DL33;P52;DOM;THS_T;EU27;1.482;0.745;-1.414;0.409;0.009;-1.042;1.139;1.447
CO;CPA_DL33;P52;WORLD;T;EU27;3271;1114;-2304;637;139;-1850;1900;2785
CO;CPA_DL33;P52;WORLD;THS_T;EU27;3.271;1.114;-2.304;0.637;0.139;-1.85;1.9;2.785
CO;CPA_DL33;P52_P53;DOM;T;EU27;1534;776;-1385;434;33;-1018;1173;1448
CO;CPA_DL33;P52_P53;DOM;THS_T;EU27;1.534;0.776;-1.385;0.434;0.033;-1.018;1.173;1.448
CO;CPA_DL33;P52_P53;WORLD;T;EU27;3353;1168;-2257;679;178;-1806;1962;2795
CO;CPA_DL33;P52_P53;WORLD;THS_T;EU27;3.353;1.168;-2.257;0.679;0.178;-1.806;1.962;2.795
CO;CPA_DL33;P53;DOM;T;EU27;51;31;29;25;24;23;34;1
CO;CPA_DL33;P53;DOM;THS_T;EU27;0.051;0.031;0.029;0.025;0.024;0.023;0.034;0.001
CO;CPA_DL33;P53;WORLD;T;EU27;82;53;48;42;40;43;62;10
CO;CPA_DL33;P53;WORLD;THS_T;EU27;0.082;0.053;0.048;0.042;0.04;0.043;0.062;0.01
CO;CPA_DL33;P6;DOM;T;EU27;58082;54312;51388;50632;49193;54237;52339;51746
CO;CPA_DL33;P6;DOM;THS_T;EU27;58.082;54.312;51.388;50.632;49.193;54.237;52.339;51.746
CO;CPA_DL33;P6;WORLD;T;EU27;97267;89215;80640;78164;75918;84603;83550;82338
CO;CPA_DL33;P6;WORLD;THS_T;EU27;97.267;89.215;80.64;78.164;75.918;84.603;83.55;82.338
CO;CPA_DL33;P6_X_P7;WORLD;T;EU27;628;-6784;-6593;-4015;-4148;-6542;-16217;-20256
CO;CPA_DL33;P6_X_P7;WORLD;THS_T;EU27;0.628;-6.784;-6.593;-4.015;-4.148;-6.542;-16.217;-20.256
CO;CPA_DL33;P7;ROW;T;EU27;-96639;-95999;-87233;-82180;-80066;-91145;-99766;-102594
CO;CPA_DL33;P7;ROW;THS_T;EU27;-96.639;-95.999;-87.233;-82.18;-80.066;-91.145;-99.766;-102.594
CO;CPA_DM34;FINUBP;DOM;T;EU27;846230;908368;960976;1005772;909024;943285;955297;1035638
CO;CPA_DM34;FINUBP;DOM;THS_T;EU27;846.23;908.368;960.976;1005.772;909.024;943.285;955.297;1035.638
CO;CPA_DM34;FINUBP;WORLD;T;EU27;1312451;1365900;1361870;1405501;1343671;1379684;1410076;1525264
CO;CPA_DM34;FINUBP;WORLD;THS_T;EU27;1312.451;1365.9;1361.87;1405.501;1343.671;1379.684;1410.076;1525.264
CO;CPA_DM34;P3;DOM;T;EU27;327939;389222;419040;436670;383534;403175;407977;447414
CO;CPA_DM34;P3;DOM;THS_T;EU27;327.939;389.222;419.04;436.67;383.534;403.175;407.977;447.414
CO;CPA_DM34;P3;WORLD;T;EU27;519751;593922;603014;618416;580797;601090;614695;668296
CO;CPA_DM34;P3;WORLD;THS_T;EU27;519.751;593.922;603.014;618.416;580.797;601.09;614.695;668.296
CO;CPA_DM34;P3_P5;WORLD;T;EU27;916398;964272;969160;1011551;926383;952701;996010;1093681
CO;CPA_DM34;P3_P5;WORLD;THS_T;EU27;916.398;964.272;969.16;1011.551;926.383;952.701;996.01;1093.681
CO;CPA_DM34;P3_S13;DOM;T;EU27;131;140;128;131;139;135;140;142
CO;CPA_DM34;P3_S13;DOM;THS_T;EU27;0.131;0.14;0.128;0.131;0.139;0.135;0.14;0.142
CO;CPA_DM34;P3_S13;WORLD;T;EU27;199;206;179;186;202;200;207;211
CO;CPA_DM34;P3_S13;WORLD;THS_T;EU27;0.199;0.206;0.179;0.186;0.202;0.2;0.207;0.211
CO;CPA_DM34;P3_S14;DOM;T;EU27;327798;389067;418898;436526;383383;403028;407825;447259
CO;CPA_DM34;P3_S14;DOM;THS_T;EU27;327.798;389.067;418.898;436.526;383.383;403.028;407.825;447.259
CO;CPA_DM34;P3_S14;WORLD;T;EU27;519538;593695;602816;618213;580577;600873;614472;668068
CO;CPA_DM34;P3_S14;WORLD;THS_T;EU27;519.538;593.695;602.816;618.213;580.577;600.873;614.472;668.068
CO;CPA_DM34;P3_S15;DOM;T;EU27;10;14;15;13;13;12;11;12
CO;CPA_DM34;P3_S15;DOM;THS_T;EU27;0.01;0.014;0.015;0.013;0.013;0.012;0.011;0.012
CO;CPA_DM34;P3_S15;WORLD;T;EU27;14;21;20;17;18;17;16;18
CO;CPA_DM34;P3_S15;WORLD;THS_T;EU27;0.014;0.021;0.02;0.017;0.018;0.017;0.016;0.018
CO;CPA_DM34;P5;DOM;T;EU27;249746;238515;250013;274551;226131;231444;250931;277423
CO;CPA_DM34;P5;DOM;THS_T;EU27;249.746;238.515;250.013;274.551;226.131;231.444;250.931;277.423
CO;CPA_DM34;P5;WORLD;T;EU27;396647;370351;366146;393135;345585;351611;381315;425385
