Lieu;Département;Série;Unité;Année;Valeur
Nord-pas-de-calais;31;Dichloroéthane;t/an;2007;0.0
Nord-pas-de-calais;31;Dichloroéthane;t/an;2008;0.0
Nord-pas-de-calais;31;Dichloroéthane;t/an;2009;0.0
Nord-pas-de-calais;31;Acide cyanhydrique;t/an;1999;0.0
Nord-pas-de-calais;31;Acide cyanhydrique;t/an;2000;0.0
Nord-pas-de-calais;31;Acide cyanhydrique;t/an;2001;0.0
Nord-pas-de-calais;31;Acide cyanhydrique;t/an;2002;0.998
Nord-pas-de-calais;31;Acide cyanhydrique;t/an;2004;0.0
Nord-pas-de-calais;31;Acide cyanhydrique;t/an;2005;0.502
Nord-pas-de-calais;31;Acide cyanhydrique;t/an;2006;0.854
Nord-pas-de-calais;31;Acide cyanhydrique;t/an;2007;2.639
Nord-pas-de-calais;31;Acide cyanhydrique;t/an;2008;0.892
Nord-pas-de-calais;31;Acide cyanhydrique;t/an;2009;0.0
Nord-pas-de-calais;31;Ammoniac;t/an;1999;0.0
Nord-pas-de-calais;31;Ammoniac;t/an;2000;0.0
Nord-pas-de-calais;31;Ammoniac;t/an;2001;0.0
Nord-pas-de-calais;31;Ammoniac;t/an;2002;673.125
Nord-pas-de-calais;31;Ammoniac;t/an;2004;975.864
Nord-pas-de-calais;31;Ammoniac;t/an;2005;2041.348
Nord-pas-de-calais;31;Ammoniac;t/an;2006;1765.756
Nord-pas-de-calais;31;Ammoniac;t/an;2007;1529.726
Nord-pas-de-calais;31;Ammoniac;t/an;2008;1530.065
Nord-pas-de-calais;31;Ammoniac;t/an;2009;1529.779
Nord-pas-de-calais;31;Arsenic;kg/an;1999;ND
Nord-pas-de-calais;31;Arsenic;kg/an;2000;ND
Nord-pas-de-calais;31;Arsenic;kg/an;2001;0.0
Nord-pas-de-calais;31;Arsenic;kg/an;2002;2951.0
Nord-pas-de-calais;31;Arsenic;kg/an;2004;1853.0
Nord-pas-de-calais;31;Arsenic;kg/an;2005;583.1
Nord-pas-de-calais;31;Arsenic;kg/an;2006;426.21
Nord-pas-de-calais;31;Arsenic;kg/an;2007;713.543
Nord-pas-de-calais;31;Arsenic;kg/an;2008;2897.65
Nord-pas-de-calais;31;Arsenic;kg/an;2009;312.716
Nord-pas-de-calais;31;Benzène;t/an;1999;ND
Nord-pas-de-calais;31;Benzène;t/an;2000;ND
Nord-pas-de-calais;31;Benzène;t/an;2001;ND
Nord-pas-de-calais;31;Benzène;t/an;2002;ND
Nord-pas-de-calais;31;Benzène;t/an;2004;ND
Nord-pas-de-calais;31;Benzène;t/an;2005;ND
Nord-pas-de-calais;31;Benzène;t/an;2006;147.699
Nord-pas-de-calais;31;Benzène;t/an;2007;137.383
Nord-pas-de-calais;31;Benzène;t/an;2008;127.869
Nord-pas-de-calais;31;Benzène;t/an;2009;69.846
Nord-pas-de-calais;31;Cadmium;kg/an;1999;955.52
Nord-pas-de-calais;31;Cadmium;kg/an;2000;1530.0
Nord-pas-de-calais;31;Cadmium;kg/an;2001;1297.0
Nord-pas-de-calais;31;Cadmium;kg/an;2002;47.0
Nord-pas-de-calais;31;Cadmium;kg/an;2004;552.13
Nord-pas-de-calais;31;Cadmium;kg/an;2005;442.82
Nord-pas-de-calais;31;Cadmium;kg/an;2006;343.5
Nord-pas-de-calais;31;Cadmium;kg/an;2007;490.872
Nord-pas-de-calais;31;Cadmium;kg/an;2008;335.679
Nord-pas-de-calais;31;Cadmium;kg/an;2009;190.207
Nord-pas-de-calais;31;Chloroforme;kg/an;1999;ND
Nord-pas-de-calais;31;Chloroforme;kg/an;2000;ND
Nord-pas-de-calais;31;Chloroforme;kg/an;2001;ND
Nord-pas-de-calais;31;Chloroforme;kg/an;2002;ND
Nord-pas-de-calais;31;Chloroforme;kg/an;2004;ND
Nord-pas-de-calais;31;Chloroforme;kg/an;2005;ND
Nord-pas-de-calais;31;Chloroforme;kg/an;2006;12200.0
Nord-pas-de-calais;31;Chloroforme;kg/an;2007;18800.0
Nord-pas-de-calais;31;Chloroforme;kg/an;2008;9000.0
Nord-pas-de-calais;31;Chloroforme;kg/an;2009;22210.0
Nord-pas-de-calais;31;Chlorure d'hydrogène;t/an;1999;1186.0
Nord-pas-de-calais;31;Chlorure d'hydrogène;t/an;2000;774.0
Nord-pas-de-calais;31;Chlorure d'hydrogène;t/an;2001;437.0
Nord-pas-de-calais;31;Chlorure d'hydrogène;t/an;2002;600.575
Nord-pas-de-calais;31;Chlorure d'hydrogène;t/an;2004;512.658
Nord-pas-de-calais;31;Chlorure d'hydrogène;t/an;2005;605.644
Nord-pas-de-calais;31;Chlorure d'hydrogène;t/an;2006;427.353
Nord-pas-de-calais;31;Chlorure d'hydrogène;t/an;2007;363.95
Nord-pas-de-calais;31;Chlorure d'hydrogène;t/an;2008;380.62
Nord-pas-de-calais;31;Chlorure d'hydrogène;t/an;2009;349.192
Nord-pas-de-calais;31;Chlorure de vinyle monomère;t/an;1999;25.0
Nord-pas-de-calais;31;Chlorure de vinyle monomère;t/an;2000;24.6
Nord-pas-de-calais;31;Chlorure de vinyle monomère;t/an;2001;15.8
Nord-pas-de-calais;31;Chlorure de vinyle monomère;t/an;2002;0.0
Nord-pas-de-calais;31;Chlorure de vinyle monomère;t/an;2004;8.5
Nord-pas-de-calais;31;Chlorure de vinyle monomère;t/an;2005;9.1
Nord-pas-de-calais;31;Chlorure de vinyle monomère;t/an;2006;9.1
Nord-pas-de-calais;31;Chlorure de vinyle monomère;t/an;2007;9.6
Nord-pas-de-calais;31;Chlorure de vinyle monomère;t/an;2008;9.3
Nord-pas-de-calais;31;Chlorure de vinyle monomère;t/an;2009;7.5
Nord-pas-de-calais;31;Composés Organiques Volatils non méthaniques;t/an;1999;3899.0
Nord-pas-de-calais;31;Composés Organiques Volatils non méthaniques;t/an;2000;3886.0
Nord-pas-de-calais;31;Composés Organiques Volatils non méthaniques;t/an;2001;8522.0
Nord-pas-de-calais;31;Composés Organiques Volatils non méthaniques;t/an;2002;13698.096
Nord-pas-de-calais;31;Composés Organiques Volatils non méthaniques;t/an;2004;12345.644
Nord-pas-de-calais;31;Composés Organiques Volatils non méthaniques;t/an;2005;10287.114
Nord-pas-de-calais;31;Composés Organiques Volatils non méthaniques;t/an;2006;9075.491
Nord-pas-de-calais;31;Composés Organiques Volatils non méthaniques;t/an;2007;7450.784
Nord-pas-de-calais;31;Composés Organiques Volatils non méthaniques;t/an;2008;8448.531
Nord-pas-de-calais;31;Composés Organiques Volatils non méthaniques;t/an;2009;8178.621
Nord-pas-de-calais;31;Dichlorométhane;t/an;1999;ND
Nord-pas-de-calais;31;Dichlorométhane;t/an;2000;ND
Nord-pas-de-calais;31;Dichlorométhane;t/an;2001;0.0
Nord-pas-de-calais;31;Dichlorométhane;t/an;2002;0.0
Nord-pas-de-calais;31;Dichlorométhane;t/an;2004;262.462
Nord-pas-de-calais;31;Dichlorométhane;t/an;2005;188.664
Nord-pas-de-calais;31;Dichlorométhane;t/an;2006;257.946
Nord-pas-de-calais;31;Dichlorométhane;t/an;2007;45.058
Nord-pas-de-calais;31;Dichlorométhane;t/an;2008;14.81
Nord-pas-de-calais;31;Dichlorométhane;t/an;2009;85.689
Nord-pas-de-calais;31;Dioxyde de carbone;t/an;1999;ND
Nord-pas-de-calais;31;Dioxyde de carbone;t/an;2000;ND
Nord-pas-de-calais;31;Dioxyde de carbone;t/an;2001;0.0
Nord-pas-de-calais;31;Dioxyde de carbone;t/an;2002;1.2888241018E7
Nord-pas-de-calais;31;Dioxyde de carbone;t/an;2004;2.5078834519E7
Nord-pas-de-calais;31;Dioxyde de carbone;t/an;2005;2.5751461915E7
Nord-pas-de-calais;31;Dioxyde de carbone;t/an;2006;2.4749234171E7
Nord-pas-de-calais;31;Dioxyde de carbone;t/an;2007;2.4885758932E7
Nord-pas-de-calais;31;Dioxyde de carbone;t/an;2008;2.3264917762E7
Nord-pas-de-calais;31;Dioxyde de carbone;t/an;2009;2.384451742E7
Nord-pas-de-calais;31;Fluorure d'hydrogène;t/an;1999;145.0
Nord-pas-de-calais;31;Fluorure d'hydrogène;t/an;2000;0.0
Nord-pas-de-calais;31;Fluorure d'hydrogène;t/an;2001;120.6
Nord-pas-de-calais;31;Fluorure d'hydrogène;t/an;2002;0.0
Nord-pas-de-calais;31;Fluorure d'hydrogène;t/an;2004;50.414
Nord-pas-de-calais;31;Fluorure d'hydrogène;t/an;2005;279.36
Nord-pas-de-calais;31;Fluorure d'hydrogène;t/an;2006;230.505
Nord-pas-de-calais;31;Fluorure d'hydrogène;t/an;2007;259.243
Nord-pas-de-calais;31;Fluorure d'hydrogène;t/an;2008;226.597
Nord-pas-de-calais;31;Fluorure d'hydrogène;t/an;2009;220.094
Nord-pas-de-calais;31;Mercure;kg/an;1999;138.94
Nord-pas-de-calais;31;Mercure;kg/an;2000;42.4
Nord-pas-de-calais;31;Mercure;kg/an;2001;69.0
Nord-pas-de-calais;31;Mercure;kg/an;2002;744.0
Nord-pas-de-calais;31;Mercure;kg/an;2004;695.58
Nord-pas-de-calais;31;Mercure;kg/an;2005;490.15
Nord-pas-de-calais;31;Mercure;kg/an;2006;456.17
Nord-pas-de-calais;31;Mercure;kg/an;2007;381.395
Nord-pas-de-calais;31;Mercure;kg/an;2008;475.032
Nord-pas-de-calais;31;Mercure;kg/an;2009;498.399
Nord-pas-de-calais;31;Monoxyde de carbone;t/an;1999;0.0
Nord-pas-de-calais;31;Monoxyde de carbone;t/an;2000;0.0
Nord-pas-de-calais;31;Monoxyde de carbone;t/an;2001;0.0
Nord-pas-de-calais;31;Monoxyde de carbone;t/an;2002;188721.026
Nord-pas-de-calais;31;Monoxyde de carbone;t/an;2004;9190.209
Nord-pas-de-calais;31;Monoxyde de carbone;t/an;2005;9491.421
Nord-pas-de-calais;31;Monoxyde de carbone;t/an;2006;9654.833
Nord-pas-de-calais;31;Monoxyde de carbone;t/an;2007;8927.582
Nord-pas-de-calais;31;Monoxyde de carbone;t/an;2008;7466.566
Nord-pas-de-calais;31;Monoxyde de carbone;t/an;2009;25771.581
Nord-pas-de-calais;31;Oxyde d'azote (NO2 compris);t/an;1999;17112.0
Nord-pas-de-calais;31;Oxyde d'azote (NO2 compris);t/an;2000;18493.0
Nord-pas-de-calais;31;Oxyde d'azote (NO2 compris);t/an;2001;14405.0
Nord-pas-de-calais;31;Oxyde d'azote (NO2 compris);t/an;2002;25724.228
Nord-pas-de-calais;31;Oxyde d'azote (NO2 compris);t/an;2004;27056.343
Nord-pas-de-calais;31;Oxyde d'azote (NO2 compris);t/an;2005;28448.252
Nord-pas-de-calais;31;Oxyde d'azote (NO2 compris);t/an;2006;26072.677
Nord-pas-de-calais;31;Oxyde d'azote (NO2 compris);t/an;2007;24165.268
Nord-pas-de-calais;31;Oxyde d'azote (NO2 compris);t/an;2008;22784.063
Nord-pas-de-calais;31;Oxyde d'azote (NO2 compris);t/an;2009;18686.766
Nord-pas-de-calais;31;Oxydes de soufre;t/an;1999;26005.0
Nord-pas-de-calais;31;Oxydes de soufre;t/an;2000;24434.0
Nord-pas-de-calais;31;Oxydes de soufre;t/an;2001;24090.0
Nord-pas-de-calais;31;Oxydes de soufre;t/an;2002;50742.745
Nord-pas-de-calais;31;Oxydes de soufre;t/an;2004;42311.134
Nord-pas-de-calais;31;Oxydes de soufre;t/an;2005;41935.163
Nord-pas-de-calais;31;Oxydes de soufre;t/an;2006;37912.734
Nord-pas-de-calais;31;Oxydes de soufre;t/an;2007;35692.704
Nord-pas-de-calais;31;Oxydes de soufre;t/an;2008;36521.689
Nord-pas-de-calais;31;Oxydes de soufre;t/an;2009;33029.048
Nord-pas-de-calais;31;Perchloroéthylène;t/an;1999;ND
Nord-pas-de-calais;31;Perchloroéthylène;t/an;2000;ND
Nord-pas-de-calais;31;Perchloroéthylène;t/an;2001;ND
Nord-pas-de-calais;31;Perchloroéthylène;t/an;2002;ND
Nord-pas-de-calais;31;Perchloroéthylène;t/an;2004;ND
Nord-pas-de-calais;31;Perchloroéthylène;t/an;2005;ND
Nord-pas-de-calais;31;Perchloroéthylène;t/an;2006;2.92
Nord-pas-de-calais;31;Perchloroéthylène;t/an;2007;5.94
Nord-pas-de-calais;31;Perchloroéthylène;t/an;2008;0.0
Nord-pas-de-calais;31;Perchloroéthylène;t/an;2009;0.0
Nord-pas-de-calais;31;Plomb (et ses composés);kg/an;1999;25538.16
Nord-pas-de-calais;31;Plomb (et ses composés);kg/an;2000;62300.0
Nord-pas-de-calais;31;Plomb (et ses composés);kg/an;2001;34873.0
Nord-pas-de-calais;31;Plomb (et ses composés);kg/an;2002;39353.0
Nord-pas-de-calais;31;Plomb (et ses composés);kg/an;2004;15900.4
Nord-pas-de-calais;31;Plomb (et ses composés);kg/an;2005;10975.97
Nord-pas-de-calais;31;Plomb (et ses composés);kg/an;2006;12312.04
Nord-pas-de-calais;31;Plomb (et ses composés);kg/an;2007;11720.304
Nord-pas-de-calais;31;Plomb (et ses composés);kg/an;2008;10120.689
Nord-pas-de-calais;31;Plomb (et ses composés);kg/an;2009;7449.201
Nord-pas-de-calais;31;Poussières;t/an;1999;6295.0
Nord-pas-de-calais;31;Poussières;t/an;2000;7301.0
Nord-pas-de-calais;31;Poussières;t/an;2001;5385.0
Nord-pas-de-calais;31;Poussières;t/an;2002;6183.7
Nord-pas-de-calais;31;Poussières;t/an;2004;6353.155
Nord-pas-de-calais;31;Poussières;t/an;2005;7022.397
Nord-pas-de-calais;31;Poussières;t/an;2006;5104.945
Nord-pas-de-calais;31;Poussières;t/an;2007;4968.121
Nord-pas-de-calais;31;Poussières;t/an;2008;5577.408
Nord-pas-de-calais;31;Poussières;t/an;2009;4212.263
Nord-pas-de-calais;31;Protoxyde d'azote;t/an;1999;ND
Nord-pas-de-calais;31;Protoxyde d'azote;t/an;2000;ND
Nord-pas-de-calais;31;Protoxyde d'azote;t/an;2001;0.0
Nord-pas-de-calais;31;Protoxyde d'azote;t/an;2002;2477.3
Nord-pas-de-calais;31;Protoxyde d'azote;t/an;2004;2522.2
Nord-pas-de-calais;31;Protoxyde d'azote;t/an;2005;345.877
Nord-pas-de-calais;31;Protoxyde d'azote;t/an;2006;1548.188
Nord-pas-de-calais;31;Protoxyde d'azote;t/an;2007;1558.752
Nord-pas-de-calais;31;Protoxyde d'azote;t/an;2008;1803.097
Nord-pas-de-calais;31;Protoxyde d'azote;t/an;2009;1749.37
Nord-pas-de-calais;31;Sulfure d'hydrogène;t/an;1999;0.0
Nord-pas-de-calais;31;Sulfure d'hydrogène;t/an;2000;0.0
Nord-pas-de-calais;31;Sulfure d'hydrogène;t/an;2001;0.0
Nord-pas-de-calais;31;Sulfure d'hydrogène;t/an;2002;0.0
Nord-pas-de-calais;31;Sulfure d'hydrogène;t/an;2004;7.1
Nord-pas-de-calais;31;Sulfure d'hydrogène;t/an;2005;0.0
Nord-pas-de-calais;31;Sulfure d'hydrogène;t/an;2006;0.0
Nord-pas-de-calais;31;Sulfure d'hydrogène;t/an;2007;0.0
Nord-pas-de-calais;31;Sulfure d'hydrogène;t/an;2008;0.0
Nord-pas-de-calais;31;Sulfure d'hydrogène;t/an;2009;0.0
Nord-pas-de-calais;31;Trichloroéthylène;t/an;1999;ND
Nord-pas-de-calais;31;Trichloroéthylène;t/an;2000;ND
Nord-pas-de-calais;31;Trichloroéthylène;t/an;2001;ND
Nord-pas-de-calais;31;Trichloroéthylène;t/an;2002;ND
Nord-pas-de-calais;31;Trichloroéthylène;t/an;2004;ND
Nord-pas-de-calais;31;Trichloroéthylène;t/an;2005;ND
Nord-pas-de-calais;31;Trichloroéthylène;t/an;2006;0.0
Nord-pas-de-calais;31;Trichloroéthylène;t/an;2007;4.8
Nord-pas-de-calais;31;Trichloroéthylène;t/an;2008;0.0
Nord-pas-de-calais;31;Trichloroéthylène;t/an;2009;0.0
Pays de la Loire;52;Dichloroéthane;t/an;1999;ND
Pays de la Loire;52;Dichloroéthane;t/an;2000;ND
Pays de la Loire;52;Dichloroéthane;t/an;2001;ND
Pays de la Loire;52;Dichloroéthane;t/an;2002;ND
Pays de la Loire;52;Dichloroéthane;t/an;2004;ND
Pays de la Loire;52;Dichloroéthane;t/an;2005;ND
Pays de la Loire;52;Dichloroéthane;t/an;2006;0.0
Pays de la Loire;52;Dichloroéthane;t/an;2007;0.0
Pays de la Loire;52;Dichloroéthane;t/an;2008;0.0
Pays de la Loire;52;Dichloroéthane;t/an;2009;0.0
Pays de la Loire;52;Acide cyanhydrique;t/an;1999;0.0
Pays de la Loire;52;Acide cyanhydrique;t/an;2000;0.0
Pays de la Loire;52;Acide cyanhydrique;t/an;2001;0.0
Pays de la Loire;52;Acide cyanhydrique;t/an;2002;0.0
Pays de la Loire;52;Acide cyanhydrique;t/an;2004;0.0
Pays de la Loire;52;Acide cyanhydrique;t/an;2005;0.0
Pays de la Loire;52;Acide cyanhydrique;t/an;2006;0.0
Pays de la Loire;52;Acide cyanhydrique;t/an;2007;0.0
Pays de la Loire;52;Acide cyanhydrique;t/an;2008;0.271
Pays de la Loire;52;Acide cyanhydrique;t/an;2009;0.0
Pays de la Loire;52;Ammoniac;t/an;1999;0.0
Pays de la Loire;52;Ammoniac;t/an;2000;0.0
Pays de la Loire;52;Ammoniac;t/an;2001;105.8
Pays de la Loire;52;Ammoniac;t/an;2002;117.06
Pays de la Loire;52;Ammoniac;t/an;2004;1061.894
Pays de la Loire;52;Ammoniac;t/an;2005;1980.301
Pays de la Loire;52;Ammoniac;t/an;2006;1884.645
Pays de la Loire;52;Ammoniac;t/an;2007;1950.685
Pays de la Loire;52;Ammoniac;t/an;2008;1792.012
Pays de la Loire;52;Ammoniac;t/an;2009;1845.714
Pays de la Loire;52;Arsenic;kg/an;1999;ND
Pays de la Loire;52;Arsenic;kg/an;2000;ND
Pays de la Loire;52;Arsenic;kg/an;2001;0.0
Pays de la Loire;52;Arsenic;kg/an;2002;73.8
Pays de la Loire;52;Arsenic;kg/an;2004;0.0
Pays de la Loire;52;Arsenic;kg/an;2005;0.0
Pays de la Loire;52;Arsenic;kg/an;2006;0.0
Pays de la Loire;52;Arsenic;kg/an;2007;0.0
Pays de la Loire;52;Arsenic;kg/an;2008;25.0
Pays de la Loire;52;Arsenic;kg/an;2009;31.0
Pays de la Loire;52;Benzène;t/an;1999;ND
Pays de la Loire;52;Benzène;t/an;2000;ND
Pays de la Loire;52;Benzène;t/an;2001;ND
Pays de la Loire;52;Benzène;t/an;2002;ND
Pays de la Loire;52;Benzène;t/an;2004;ND
Pays de la Loire;52;Benzène;t/an;2005;ND
Pays de la Loire;52;Benzène;t/an;2006;17.08
Pays de la Loire;52;Benzène;t/an;2007;16.78
Pays de la Loire;52;Benzène;t/an;2008;11.697
Pays de la Loire;52;Benzène;t/an;2009;12.464
Pays de la Loire;52;Cadmium;kg/an;1999;109.0
Pays de la Loire;52;Cadmium;kg/an;2000;150.0
Pays de la Loire;52;Cadmium;kg/an;2001;194.7
Pays de la Loire;52;Cadmium;kg/an;2002;81.8
Pays de la Loire;52;Cadmium;kg/an;2004;128.11
Pays de la Loire;52;Cadmium;kg/an;2005;57.57
Pays de la Loire;52;Cadmium;kg/an;2006;87.0
Pays de la Loire;52;Cadmium;kg/an;2007;87.0
Pays de la Loire;52;Cadmium;kg/an;2008;44.0
Pays de la Loire;52;Cadmium;kg/an;2009;47.0
Pays de la Loire;52;Chloroforme;kg/an;1999;ND
Pays de la Loire;52;Chloroforme;kg/an;2000;ND
Pays de la Loire;52;Chloroforme;kg/an;2001;ND
Pays de la Loire;52;Chloroforme;kg/an;2002;ND
Pays de la Loire;52;Chloroforme;kg/an;2004;ND
Pays de la Loire;52;Chloroforme;kg/an;2005;ND
Pays de la Loire;52;Chloroforme;kg/an;2006;0.0
Pays de la Loire;52;Chloroforme;kg/an;2007;0.0
Pays de la Loire;52;Chloroforme;kg/an;2008;0.0
Pays de la Loire;52;Chloroforme;kg/an;2009;0.0
Pays de la Loire;52;Chlorure d'hydrogène;t/an;1999;1444.0
Pays de la Loire;52;Chlorure d'hydrogène;t/an;2000;514.0
Pays de la Loire;52;Chlorure d'hydrogène;t/an;2001;85.3
Pays de la Loire;52;Chlorure d'hydrogène;t/an;2002;76.292
Pays de la Loire;52;Chlorure d'hydrogène;t/an;2004;55.717
Pays de la Loire;52;Chlorure d'hydrogène;t/an;2005;81.248
Pays de la Loire;52;Chlorure d'hydrogène;t/an;2006;128.932
Pays de la Loire;52;Chlorure d'hydrogène;t/an;2007;90.115
Pays de la Loire;52;Chlorure d'hydrogène;t/an;2008;110.998
Pays de la Loire;52;Chlorure d'hydrogène;t/an;2009;140.389
Pays de la Loire;52;Chlorure de vinyle monomère;t/an;1999;0.0
Pays de la Loire;52;Chlorure de vinyle monomère;t/an;2000;0.0
Pays de la Loire;52;Chlorure de vinyle monomère;t/an;2001;0.0
Pays de la Loire;52;Chlorure de vinyle monomère;t/an;2002;0.0
Pays de la Loire;52;Chlorure de vinyle monomère;t/an;2004;0.0
Pays de la Loire;52;Chlorure de vinyle monomère;t/an;2005;0.0
Pays de la Loire;52;Chlorure de vinyle monomère;t/an;2006;0.0
Pays de la Loire;52;Chlorure de vinyle monomère;t/an;2007;0.0
Pays de la Loire;52;Chlorure de vinyle monomère;t/an;2008;0.0
Pays de la Loire;52;Chlorure de vinyle monomère;t/an;2009;0.0
Pays de la Loire;52;Composés Organiques Volatils non méthaniques;t/an;1999;4062.0
Pays de la Loire;52;Composés Organiques Volatils non méthaniques;t/an;2000;3046.0
Pays de la Loire;52;Composés Organiques Volatils non méthaniques;t/an;2001;6187.23
Pays de la Loire;52;Composés Organiques Volatils non méthaniques;t/an;2002;5539.155
Pays de la Loire;52;Composés Organiques Volatils non méthaniques;t/an;2004;8115.651
Pays de la Loire;52;Composés Organiques Volatils non méthaniques;t/an;2005;8287.574
Pays de la Loire;52;Composés Organiques Volatils non méthaniques;t/an;2006;6339.124
Pays de la Loire;52;Composés Organiques Volatils non méthaniques;t/an;2007;4512.597
Pays de la Loire;52;Composés Organiques Volatils non méthaniques;t/an;2008;5903.717
Pays de la Loire;52;Composés Organiques Volatils non méthaniques;t/an;2009;5265.643
Pays de la Loire;52;Dichlorométhane;t/an;1999;ND
Pays de la Loire;52;Dichlorométhane;t/an;2000;ND
Pays de la Loire;52;Dichlorométhane;t/an;2001;204.2
Pays de la Loire;52;Dichlorométhane;t/an;2002;143.222
Pays de la Loire;52;Dichlorométhane;t/an;2004;134.83
Pays de la Loire;52;Dichlorométhane;t/an;2005;81.526
Pays de la Loire;52;Dichlorométhane;t/an;2006;81.896
Pays de la Loire;52;Dichlorométhane;t/an;2007;48.737
Pays de la Loire;52;Dichlorométhane;t/an;2008;40.907
Pays de la Loire;52;Dichlorométhane;t/an;2009;32.214
Pays de la Loire;52;Dioxyde de carbone;t/an;1999;ND
Pays de la Loire;52;Dioxyde de carbone;t/an;2000;ND
Pays de la Loire;52;Dioxyde de carbone;t/an;2001;2752364.0
Pays de la Loire;52;Dioxyde de carbone;t/an;2002;8436897.28
Pays de la Loire;52;Dioxyde de carbone;t/an;2004;7438635.505
Pays de la Loire;52;Dioxyde de carbone;t/an;2005;9717261.33
Pays de la Loire;52;Dioxyde de carbone;t/an;2006;9274977.743
Pays de la Loire;52;Dioxyde de carbone;t/an;2007;1.0115332064E7
Pays de la Loire;52;Dioxyde de carbone;t/an;2008;8384359.183
Pays de la Loire;52;Dioxyde de carbone;t/an;2009;8141253.602
Pays de la Loire;52;Fluorure d'hydrogène;t/an;1999;146.0
Pays de la Loire;52;Fluorure d'hydrogène;t/an;2000;0.0
Pays de la Loire;52;Fluorure d'hydrogène;t/an;2001;0.0
Pays de la Loire;52;Fluorure d'hydrogène;t/an;2002;24.0
Pays de la Loire;52;Fluorure d'hydrogène;t/an;2004;11.552
Pays de la Loire;52;Fluorure d'hydrogène;t/an;2005;27.602
Pays de la Loire;52;Fluorure d'hydrogène;t/an;2006;29.97
Pays de la Loire;52;Fluorure d'hydrogène;t/an;2007;23.196
Pays de la Loire;52;Fluorure d'hydrogène;t/an;2008;32.521
Pays de la Loire;52;Fluorure d'hydrogène;t/an;2009;43.729
Pays de la Loire;52;Mercure;kg/an;1999;72.0
Pays de la Loire;52;Mercure;kg/an;2000;280.0
Pays de la Loire;52;Mercure;kg/an;2001;158.0
Pays de la Loire;52;Mercure;kg/an;2002;78.0
Pays de la Loire;52;Mercure;kg/an;2004;330.9
Pays de la Loire;52;Mercure;kg/an;2005;252.38
Pays de la Loire;52;Mercure;kg/an;2006;158.57
Pays de la Loire;52;Mercure;kg/an;2007;131.65
Pays de la Loire;52;Mercure;kg/an;2008;94.41
Pays de la Loire;52;Mercure;kg/an;2009;92.711
Pays de la Loire;52;Monoxyde de carbone;t/an;1999;0.0
Pays de la Loire;52;Monoxyde de carbone;t/an;2000;0.0
Pays de la Loire;52;Monoxyde de carbone;t/an;2001;6853.0
Pays de la Loire;52;Monoxyde de carbone;t/an;2002;5280.0
Pays de la Loire;52;Monoxyde de carbone;t/an;2004;1795.0
Pays de la Loire;52;Monoxyde de carbone;t/an;2005;2608.872
Pays de la Loire;52;Monoxyde de carbone;t/an;2006;1880.0
Pays de la Loire;52;Monoxyde de carbone;t/an;2007;0.0
Pays de la Loire;52;Monoxyde de carbone;t/an;2008;0.0
Pays de la Loire;52;Monoxyde de carbone;t/an;2009;549.726
Pays de la Loire;52;Oxyde d'azote (NO2 compris);t/an;1999;21770.0
Pays de la Loire;52;Oxyde d'azote (NO2 compris);t/an;2000;22279.0
Pays de la Loire;52;Oxyde d'azote (NO2 compris);t/an;2001;17606.86
Pays de la Loire;52;Oxyde d'azote (NO2 compris);t/an;2002;21624.408
Pays de la Loire;52;Oxyde d'azote (NO2 compris);t/an;2004;13312.589
Pays de la Loire;52;Oxyde d'azote (NO2 compris);t/an;2005;22367.338
Pays de la Loire;52;Oxyde d'azote (NO2 compris);t/an;2006;19191.179
Pays de la Loire;52;Oxyde d'azote (NO2 compris);t/an;2007;18616.373
Pays de la Loire;52;Oxyde d'azote (NO2 compris);t/an;2008;9449.778
Pays de la Loire;52;Oxyde d'azote (NO2 compris);t/an;2009;10109.28
Pays de la Loire;52;Oxydes de soufre;t/an;1999;21352.0
Pays de la Loire;52;Oxydes de soufre;t/an;2000;14395.0
Pays de la Loire;52;Oxydes de soufre;t/an;2001;12691.25
Pays de la Loire;52;Oxydes de soufre;t/an;2002;14581.646
Pays de la Loire;52;Oxydes de soufre;t/an;2004;15124.858
Pays de la Loire;52;Oxydes de soufre;t/an;2005;16341.047
Pays de la Loire;52;Oxydes de soufre;t/an;2006;17826.102
Pays de la Loire;52;Oxydes de soufre;t/an;2007;15616.975
Pays de la Loire;52;Oxydes de soufre;t/an;2008;11456.762
Pays de la Loire;52;Oxydes de soufre;t/an;2009;10534.046
Pays de la Loire;52;Perchloroéthylène;t/an;1999;ND
Pays de la Loire;52;Perchloroéthylène;t/an;2000;ND
Pays de la Loire;52;Perchloroéthylène;t/an;2001;ND
Pays de la Loire;52;Perchloroéthylène;t/an;2002;ND
Pays de la Loire;52;Perchloroéthylène;t/an;2004;ND
Pays de la Loire;52;Perchloroéthylène;t/an;2005;ND
Pays de la Loire;52;Perchloroéthylène;t/an;2006;258.11
Pays de la Loire;52;Perchloroéthylène;t/an;2007;56.151
Pays de la Loire;52;Perchloroéthylène;t/an;2008;2.761
Pays de la Loire;52;Perchloroéthylène;t/an;2009;2.695
Pays de la Loire;52;Plomb (et ses composés);kg/an;1999;2613.0
Pays de la Loire;52;Plomb (et ses composés);kg/an;2000;830.0
Pays de la Loire;52;Plomb (et ses composés);kg/an;2001;1149.0
Pays de la Loire;52;Plomb (et ses composés);kg/an;2002;0.0
